Name,Affiliation,Interests,Cited By,Profile URL
Sandeep Reddy Basireddy,Indian Institute of Technology Guwahati,Dynamics and Control of Mechanical Systems,119.0,https://scholar.google.com/citations?hl=en&user=m2g6Vt4AAAAJ
Sovan Dey,Postdoctoral Fellow at IIT Guwahati,Photocatalysis and Organic Synthesis,119.0,https://scholar.google.com/citations?hl=en&user=sCDKVZeNBk0C
Biswanath Dey,Indian Institute of Technology Guwahati,"Sensor Network, Computer Systems, Artificial Intelligence",118.0,https://scholar.google.com/citations?hl=en&user=_38RH3kAAAAJ
Sheikh Suhail Mohammad,"Postdoc Fellow, Indian Institute of Technology (IIT) Guwahati","Distributed Generation, Microgrids, Power Management and Control, Optimization, AI/ML",118.0,https://scholar.google.com/citations?hl=en&user=9gAJByAAAAAJ
Vivek Singh Yadav,Indian Institute of Technology Guwahati,"Material Science, Thin Film, Advance materials",118.0,https://scholar.google.com/citations?hl=en&user=iyu-nvAAAAAJ
Sristi Gupta,"Institute Postdoctoral Fellow (IPDF), IIT Guwahati, India","Strengthening evaluation of RC buildings, Particulate Polymer Composites, Convolutional Neural",118.0,https://scholar.google.com/citations?hl=en&user=slI0T4UAAAAJ
Abhik Sarkar,"Indian Institute of Technology, Guwahati",High Energy Physics (Phenomenology),118.0,https://scholar.google.com/citations?hl=en&user=ipff-TMAAAAJ
PRIYANKA DEY,"Doctoral Fellow, Indian Institute of Technology, Guwahati",Disaster Risk Management,117.0,https://scholar.google.com/citations?hl=en&user=nJuwegkAAAAJ
Dr. Chinmoy Deka,Indian Institute of Technology Guwahati,"Human-Centered AI, Artificial Intelligence, NLP, Human-Computer Interaction, UX Design",117.0,https://scholar.google.com/citations?hl=en&user=-BM6YbkAAAAJ
Jon Jyoti kalita,Indian Institute of Technology Guwahati,"Food Safety, Aptamer, SELEX, Bioassays",116.0,https://scholar.google.com/citations?hl=en&user=PpoR7K4AAAAJ
Kaustubh Rakshit,"Junior Technical Superintendent, Centre for the Environment, Indian Institute of Technology …","Conservation Biology, Environmental Science",115.0,https://scholar.google.com/citations?hl=en&user=5ZVnV8MAAAAJ
Basudhrity Banerjee,Indian institute of Technology Guwahati,"Hydrogen Storage, Ionic Liquids, Renewable energy",115.0,https://scholar.google.com/citations?hl=en&user=tP5hIwwAAAAJ
Rupam Bhaduri,Post-Doctoral Fellow at IIT Guwahati,Climate Change and decision making,115.0,https://scholar.google.com/citations?hl=en&user=7tECeygAAAAJ
Jaysri Das,"Indian institute of technology, Guwahati","Polymer, Superaerophobicity, Water splitting, Electrochemistry",115.0,https://scholar.google.com/citations?hl=en&user=fWEPuEwAAAAJ
Shilpi Sarkar,"Indian Institute of Technology, Guwahati","Cancer biology, Epigenetics",115.0,https://scholar.google.com/citations?hl=en&user=O9TGkY8AAAAJ
Priyam Das,"Prime Minister Research Fellow, Indian Institute of Technology Guwahati, Guwahati, Assam …","Supramolecular Chemistry, Non-equilibrium Assemblies, Information Encryption, Adaptive Materials",115.0,https://scholar.google.com/citations?hl=en&user=bvUF6EUAAAAJ
John Kiran Katari,IIT Guwahati,"Bioprocess development, Microalgae, ABE fermentation, Biorefineries for Biofuels & Bioproducts",114.0,https://scholar.google.com/citations?hl=en&user=fLcOnioAAAAJ
Malay Kumar Baroi,"Prime Minister's Research Fellow, Department of Chemistry, IIT Guwahati","Split Protein, Peptide, Supramolecular Assembly, Cucurbit[n]urils, Hydrogel",114.0,https://scholar.google.com/citations?hl=en&user=ecwVn78AAAAJ
S Mohanty,"Asst. Prof., Dept. of Mech. Engg., GITAM Deemed to be Univ., Past-ME Dept., IIT Guwahati","Nonlinear dynamics, Vibration absorbers, Feedback Control, Underwater vehicle, Robotics",113.0,https://scholar.google.com/citations?hl=en&user=EwnFql0AAAAJ
Karnika Biswas,"Indian Institute of Technology, Guwahati","Robotics, Control, Artificial Intelligence, Auomation",112.0,https://scholar.google.com/citations?hl=en&user=bevL_S0AAAAJ
PRAKASH SINGH,Indian Institute of Technology Guwahati,,112.0,https://scholar.google.com/citations?hl=en&user=myn28hcAAAAJ
Sanchit Jhunjhunwala,"Mechanical Engineer, Indian Institute of Technology Guwahati, Indian Institute of Science …","Additive Manufacturing, Biomedical Devices, CAD, CAM, Interdisciplinary Machine Design",111.0,https://scholar.google.com/citations?hl=en&user=rNKQqnAAAAAJ
Abhilash Sahu,"Post-Doctoral Fellow, IIT Guwahati","Analysis on fractals, Approximation theory",111.0,https://scholar.google.com/citations?hl=en&user=rBfHPwUAAAAJ
Raghvendra Kannao,"Indian Institute of Technology, Guwahati","Computer Vision, Multimedia, Pattern Recognition, Machine Learning, Speech Processing",110.0,https://scholar.google.com/citations?hl=en&user=m4hFdngAAAAJ
Devendra Kumar Maravi,Indian Institute of Technology Guwahati,"Biodiesel, Plant Biotechnology",110.0,https://scholar.google.com/citations?hl=en&user=7cyljysAAAAJ
Rhythm Grover,Indian Institute of Technology Guwahati,Statistical Signal Processing,110.0,https://scholar.google.com/citations?hl=en&user=0lsISW8AAAAJ
Nicola Thounaojam,Indian Institute of Technology Guwahati,"Megaprojects, Sustainability, Institutional theory, System dynamics, Infrastructure resilience",110.0,https://scholar.google.com/citations?hl=en&user=3SvNe44AAAAJ
Dr. Kaustav Banerjee,Indian Institute of Technology Guwahati,"Organic Synthesis, Bio-organic Chemistry, Medicinal Chemistry",109.0,https://scholar.google.com/citations?hl=en&user=T2V9g18AAAAJ
RONIL BARUA,"Assistant Professor - Finance, School of Business, IIT Guwahati","Portfolio Management, Machine Learning for Finance, Neural Networks, Investor Sentiment",109.0,https://scholar.google.com/citations?hl=en&user=5HwyOWcAAAAJ
Dr. Priyanka Gogoi,Indian Institute of Technology Guwahati,"Catalysis, Nanomaterials, Sustainable Chemistry, Photocatalysis, Electrocatalysis",108.0,https://scholar.google.com/citations?hl=en&user=HkZ7sMAAAAAJ
Nisha Job,"Institute Postdoctoral fellow, IIT Guwahati","Computational chemistry, Astrochemistry",107.0,https://scholar.google.com/citations?hl=en&user=E4flH0QAAAAJ
Dr. Rabin Paul,"Post Doctoral Fellow, IIT Guwahati","Electronics devices, Solar cell modelling and development, Nano-electronics, VLSI, LED",107.0,https://scholar.google.com/citations?hl=en&user=wtlLNr4AAAAJ
Saurabh Nautiyal,"Indian Institute of Technology Guwahati, Assam, India","HCI Design, Designing for Ageing Population, Assistive Technology, Electronics Product Design",106.0,https://scholar.google.com/citations?hl=en&user=nqo1FZUAAAAJ
Deepika Bishnoi,Indian Institute of Technology Guwahati,"Microgrids, Smartgrids, Optimization and Control algorithms for …, Grid Integration of EVs",105.0,https://scholar.google.com/citations?hl=en&user=xivy7GgAAAAJ
Abhijit Sen,"Department of Design, Indian Institute of Technology (IIT) Guwahati","Design, ergonomics, human factors, management",105.0,https://scholar.google.com/citations?hl=en&user=1S7tZn8AAAAJ
Anurag priyadarshi,IIT Guwahati,Protein biophysics,105.0,https://scholar.google.com/citations?hl=en&user=bSYbOxsAAAAJ
Soeb Hussain,"Indian Institute of Technology, India",Computer Vision,104.0,https://scholar.google.com/citations?hl=en&user=x1678xEAAAAJ
Suvendu Mandal,"Centre for Nanotechnology, Indian Institute of Technology Guwahati","Soft matter, Supercapacitor",104.0,https://scholar.google.com/citations?hl=en&user=QsnEzL4AAAAJ
Dr. Sumona Koley,"Indian Institute of Technology, Guwahati","Drinking Water, Disinfection by-products, Risk Assessment, Emerging Contaminants",104.0,https://scholar.google.com/citations?hl=en&user=O7_U1P8AAAAJ
Tapashi Sarmah,"Indian Institute of Technology, Guwahati",Organic Emissive Materials and their …,104.0,https://scholar.google.com/citations?hl=en&user=8l5F48IAAAAJ
Khadimul Islam,IIT Guwahati,"Organic Chemistry, Polycyclic Aromatic Hydrocarbon, Photophysical Properties, Sensing",103.0,https://scholar.google.com/citations?hl=en&user=-xLi_UkAAAAJ
Ramesh Hariharasubramanian,"Assistant Professor, Indian Institute of Technology Guwahati","Formal languages and Automata theory, Distributed computing, Word-representable graphs",103.0,https://scholar.google.com/citations?hl=en&user=ghxnq7gAAAAJ
Shashi Kumar C,"Indian Institute of Technology, Guwahati, India","Food Process Engineering, Post-harvest processing, Food Grains packaging and storage",101.0,https://scholar.google.com/citations?hl=en&user=LlVZWcYAAAAJ
Dr. Siddhanta Borah,"Posdoctoral Fellow, EEE, Indian Institute of Technology, Guwahati",Embedded Hardware Design,101.0,https://scholar.google.com/citations?hl=en&user=Y6zuY1QAAAAJ
Pratyoosh Kumar,"Associate Professor of Mathematics, IIT Guwahati",Harmonic Analysis,100.0,https://scholar.google.com/citations?hl=en&user=dOtM8jUAAAAJ
Dr. Soumyajit Das,"Post-Doctoral Fellow | IIT, Guwahati","Solid-State Welding, Advance Manufacturing, Lithium-ion Batteries",100.0,https://scholar.google.com/citations?hl=en&user=J9HdF9MAAAAJ
Dr. Rohit Verma,"Indian Institute of Technology Guwahati, Guwahati, Assam","Bio heat transfer, Collocation method, Radial basis functions",99.0,https://scholar.google.com/citations?hl=en&user=UbpWvZIAAAAJ
Dr. Adarash Kumar Shukla,PDRA  IIT Guwahati,"Organic synthesis, Chemical biology, Zinc sensor/Transports, Zinc Homeostasis, ESIPT/ESIDPT.",99.0,https://scholar.google.com/citations?hl=en&user=uJcvHgkAAAAJ
RAMESH BABU YATHIRAJULA,INDIAN INSTITUTE OF TECHNOLOGY GUWAHATI,"OLED, PEROVSKITE LED, ELECTRICAL SENSOR, OFET, SOLAR CELL",98.0,https://scholar.google.com/citations?hl=en&user=dTEVLWEAAAAJ
pvss sridhar,IIT Guwahati,Manufacturing,98.0,https://scholar.google.com/citations?hl=en&user=WTCtCl4AAAAJ
Dr. Saritha poopandi,Institute Postdoctoral Fellow at IIT Guwahati,"X-ray Crystallography, Structural biology, Drug Design, Bioinformatics, Computational Biology",98.0,https://scholar.google.com/citations?hl=en&user=LtvygAcAAAAJ
Sayantan Basu,Indian Institute of Technology Guwahati,,98.0,https://scholar.google.com/citations?hl=en&user=Zs_Up_UAAAAJ
Narendra Babu PVR,Indian Institute of Technology Guwahati,"Steel Structures, Composite Steel Structures, FE Simulations, Tubular Structures",97.0,https://scholar.google.com/citations?hl=en&user=jEBKUlYAAAAJ
ARVIND KUMAR AGRAWAL,IIT Guwahati,"Tube Forming, Simulation in ABAQUS",95.0,https://scholar.google.com/citations?hl=en&user=YH-b2rsAAAAJ
Rajendra Kumar,"IIT Guwahati, CHARGE-University of Windsor","Electrical machine design, Induction Machine",94.0,https://scholar.google.com/citations?hl=en&user=evOkDnUAAAAJ
Vishnu Venugopal T,Indian Institute of Technology Guwahati,"Turbulent flows, Rayleigh Benard Convection, DNS, LES, CFD",93.0,https://scholar.google.com/citations?hl=en&user=F8LVntAAAAAJ
Mrinmoy Bharadwaj,Indian Institute of Technology Guwahati,"Terahertz Antennas, Microwave/RF Electromagentics",92.0,https://scholar.google.com/citations?hl=en&user=LP1zflYAAAAJ
Richa Rakshit,IIT Guwahati,bioinorganic chemistry,92.0,https://scholar.google.com/citations?hl=en&user=BALdmGUAAAAJ
Ande Bhuvaneswari Devi,Indian Institute of Technology Guwahati,"Hydrogeology, RS&GIS",92.0,https://scholar.google.com/citations?hl=en&user=YjNhoL4AAAAJ
Sunayan Deka,"Researcher, IIT Guwahati","AI & Data Science, Biomaterials",92.0,https://scholar.google.com/citations?hl=en&user=7oP7kXkAAAAJ
Niharika Kashyap,"Indian Institute of Technology, Guwahati","Bioremediation, Environmental biotechnology, Waste water treatment",91.0,https://scholar.google.com/citations?hl=en&user=jd0Cyt4AAAAJ
Prathima Addanki,Post Doctoral Fellow @ IIT Guwahati,"Integrated Sensing and Communication, SWIPT, Resource Allocation and Optimization",91.0,https://scholar.google.com/citations?hl=en&user=91yIN1IAAAAJ
KODIESWARAN M,"Prime Minister's Research Fellow, IIT Guwahati","Biomaterials, Tissue engineering, Wound healing",91.0,https://scholar.google.com/citations?hl=en&user=AP-42-AAAAAJ
Arkadeep Das,"Department of Mathematics, Indian Institute of Technology, Guwahati","Computer Vision, Deep Learning, Natural Language Processing",90.0,https://scholar.google.com/citations?hl=en&user=jj9gcfIAAAAJ
Saumitra Sharma,"Graduate, IIT Guwahati",,90.0,https://scholar.google.com/citations?hl=en&user=Kl7olboAAAAJ
Pavan Krishna Kanchi,Indian Institute of Technology Guwahati,,90.0,https://scholar.google.com/citations?hl=en&user=mHJGJeEAAAAJ
Dr. Avinash Ranjan,"Postdoctoral Fellow at Indian Institute of Technology, Guwahati","Energy transition, water contamination, water accessibility, political ecology",90.0,https://scholar.google.com/citations?hl=en&user=VQtcUqQAAAAJ
Prakrati Kushwah,"Indian Institute of Technology, Guwahati","Population Balance Equation, Fragmentation, Coagulation, Homotopy Analsysis Method",89.0,https://scholar.google.com/citations?hl=en&user=KwqprNoAAAAJ
SANTANU BARMAN,"Post Doctoral Fellow, Indian Institute of Technology Guwahati","transportation safety, driving behavior",89.0,https://scholar.google.com/citations?hl=en&user=dZd2yawAAAAJ
Dr. Silvia Saikia,Indian Institute of Technology Guwahati,"Solid waste management, pyrolysis technology",89.0,https://scholar.google.com/citations?hl=en&user=NmeDhMgAAAAJ
Kainat Aziz,Indian Institute of Technology Guwahati,"Landslide, Slope instability, GLOF, Glacier dynamics, Disaster risk reduction",89.0,https://scholar.google.com/citations?hl=en&user=TlD9MJUAAAAJ
GR Patil,IIT Guwahati,Earthquake Engineering and vibration …,88.0,https://scholar.google.com/citations?hl=en&user=x3dX-yoAAAAJ
Dr. Nimisha Bania,IIT Guwahati,Organic chemistry,88.0,https://scholar.google.com/citations?hl=en&user=U7Un_AUAAAAJ
Rohith KM,Indian Institute of Technology Guwahati,"Terahertz, Metamaterials, Terahertz spectroscopy, Topological Photonics",87.0,https://scholar.google.com/citations?hl=en&user=CmZcftgAAAAJ
Akshara Bisarya,IIT Guwahati,organometallic catalysis,86.0,https://scholar.google.com/citations?hl=en&user=bxghpLYAAAAJ
Mahesh R,Indian Institute of Technology Guwahati,"Photobioreactor design, Microalgae biorefinery",85.0,https://scholar.google.com/citations?hl=en&user=HDv8iYcAAAAJ
Himangshu Pratim Bhattacharyya,Indian Institute of Technology Guwahati,"Computational Chemistry, Catalysis, Method Development",85.0,https://scholar.google.com/citations?hl=en&user=q0bTWyUAAAAJ
Aakash Tyagi,Indian Institute of Technology Guwahati,"Additive Manufacturing, Powder DED, Advanced Manufacturing Processes",85.0,https://scholar.google.com/citations?hl=en&user=x5ECLDYAAAAJ
Gaurav  Kumar Yadav,Indian Institute of Technology Guwahati,"Image Processing, Machine Learning, Pattern Recognition, Computer Vision",84.0,https://scholar.google.com/citations?hl=en&user=5IpL3AIAAAAJ
Shikhamoni Nath,Indian Institute of Technology,"Speech to Speech translation, Machine Translation, Network Security",84.0,https://scholar.google.com/citations?hl=en&user=0KfshS8AAAAJ
firdausa ahmed,IIT Guwahati,"bearingless motors, electrical drives, electrical machines",84.0,https://scholar.google.com/citations?hl=en&user=yWuCxeoAAAAJ
Mohammed Rafi Uz Zama khan,Indian institute of technology Guwahati,"Medicinal chemistry, cell biology, cancer",83.0,https://scholar.google.com/citations?hl=en&user=lu5MxqgAAAAJ
SANTANU DOLAI,Indian Institute of Technology Guwahati,"nanomaterials, nanoclusters, nanoparticles, Assembly, Quantum dot",83.0,https://scholar.google.com/citations?hl=en&user=PhVz7-EAAAAJ
Nayanita Kalita,"PMRF, Indian Institute of Technology Guwahati","Thermo-fluid engineering, Solar dryer, Renewable energy systems, Heat and mass transfer",83.0,https://scholar.google.com/citations?hl=en&user=QkNaiI4AAAAJ
Arisha Arora,"Prime Minister's Research Fellow, Indian Institute of Technology Guwahati","Cancer Therapeutics, Cloning, Molecular Dynamic Simulation, Epigenetics",83.0,https://scholar.google.com/citations?hl=en&user=7mj_5-MAAAAJ
Sachin Kumar Bharatiy,"Indian Institute of Technology, IIT Roorkee","Bioinformatics, Cancer Diagnostics, NanoBiosensors",82.0,https://scholar.google.com/citations?hl=en&user=Qh0ERKYAAAAJ
Vinny Kohli,IIT Guwahati,"Legumes, Fermentation, Protein quality, Digestibility",81.0,https://scholar.google.com/citations?hl=en&user=i9SYy54AAAAJ
Deepa Mehta,"Indian Institute of Technology Guwahati, Guwahati, Assam","Viral immunology, Oncolytic virus",81.0,https://scholar.google.com/citations?hl=en&user=-RAcdxwAAAAJ
Dileep Ahari,Indian Institute of Technology Guwahati,"Proteins, Biophysics, Molecular Biology",80.0,https://scholar.google.com/citations?hl=en&user=n3cF4CEAAAAJ
Prosenjit Mondal,IIT Guwahati,"Machine Drives, Control, Power Electronics, Renewable Energies, Embedded Systems",80.0,https://scholar.google.com/citations?hl=en&user=A-PFwJoAAAAJ
Manigandan Nagarajan,"Institute Post Doctoral Fellow, Indian Institute of Technology Guwahati, Assam, India.","Low Carbon Cements, CO2 Sequestration, Reactivity, Microstructure, Transport Durability",80.0,https://scholar.google.com/citations?hl=en&user=hunxx6MAAAAJ
Venkatesh Kulkarni,"Indian Institute of Technology, Guwahati","NLP, Computer Vision, Explainable AI",80.0,https://scholar.google.com/citations?hl=en&user=ZH8NcZoAAAAJ
Dhanya Subhash,Indian Institute of Technology Guwahati,"Nanomedicine, Cancer nanotheranostics, biosensors, molecular Biology, immunology",79.0,https://scholar.google.com/citations?hl=en&user=tzsaGBQAAAAJ
Sourajit Bhattacharjee,Indian Institute of Technology Guwahati,"Fluid Mechanics, Structural Mechanics, Computational Fluid Dynamics, Finite Element Analysis",79.0,https://scholar.google.com/citations?hl=en&user=xWq7QH8AAAAJ
Subhash Pratap,JST-India Young Research Fellow | IIT Guwahati | Gifu University,"Biomechanics, Grasping and Manipulation, Soft Robotics, Wearable Devices, Neurorehabilitation",79.0,https://scholar.google.com/citations?hl=en&user=X4JI70QAAAAJ
Tanusree Ghoshal,Indian Institute of Technology Guwahati,"Biosensors, Nanomaterial Synthesis, Plasmonics, Electrochemistry, Microfluidics",79.0,https://scholar.google.com/citations?hl=en&user=QCl6KOQAAAAJ
Arun B Aloshious,IIT Guwahati,"Quantum error correction, Quantum computation, Coding theory",78.0,https://scholar.google.com/citations?hl=en&user=eeha1O4AAAAJ
Dr. Sikha,"Indian Institute of Technology, Guwahati, India","Nanomaterial Synthesis, Metal-Organic-Frameworks, Wastewater Treatment, Fluoride removal.",77.0,https://scholar.google.com/citations?hl=en&user=B6ZmzQcAAAAJ
Dr. S. Udhayakumar,"IPDF, Department of Physics, IIT Guwahati","Magnetic materials and Thin Films, Dielectrics, Ferroelectric Materials, Energy Storage",77.0,https://scholar.google.com/citations?hl=en&user=cI8RDT4AAAAJ
Arin Bhakat,SRF at IIT Guwahati,"Physical chemistry, Materials Science, Nanophotonics, Spectroscopy, moiré superlattice",76.0,https://scholar.google.com/citations?hl=en&user=TG-I4lkAAAAJ
MANISH DALAKOTI,IIT GUWAHATI,Microlattice,76.0,https://scholar.google.com/citations?hl=en&user=IOeTyQwAAAAJ
Oiyao Appun Pegu,Indian Institute of Technology Guwahati,"Supramolecular Self-assembly, Supramolecular Gel, Anion Coordination Chemistry",76.0,https://scholar.google.com/citations?hl=en&user=7S_fxboAAAAJ
Rubi Moral,Indian Institute of Technology Guwahati,"Supramolecular Self-assembly, Chemosensing",76.0,https://scholar.google.com/citations?hl=en&user=NuBt5Y8AAAAJ
Dr. Jagath Vallabhai Missula,"IIT Guwahati, Maulana Azad National Institute of Technology","Power Electronics, Electrical Machines, Electrical Drives, Solar and Wind Power Systems.",75.0,https://scholar.google.com/citations?hl=en&user=-BE6VLQAAAAJ
Smarajit Das,"Assistant Professor, IIT Guwahati","Information Theory, Coding theory",75.0,https://scholar.google.com/citations?hl=en&user=5IeYXF0AAAAJ
DOLLY TAPARIA,"Indian Institute of Technology Guwahati, India","Magnetic Thin Films, Spintronics",75.0,https://scholar.google.com/citations?hl=en&user=Ps6UxakAAAAJ
Sonia,Indian Institute of Technology Guwahati,"Human Sensing, Sensor Fusion, Artificial Intelligence, Machine Learning",74.0,https://scholar.google.com/citations?hl=en&user=zUecVG0AAAAJ
Chayan Bhawal,"Assistant Professor, Indian Institute of Technology Guwahati","Optimal control, Differential-algebraic systems, Model order reduction, Graph theory, Decentralized control",74.0,https://scholar.google.com/citations?hl=en&user=d7eR_LkAAAAJ
Nipal Deka,"Department of Mechanical Engineering, Indian Institute of Technology Guwahati","Fracture Mechanics, Mechanical Behaviour of Materials, Materials Modelling",74.0,https://scholar.google.com/citations?hl=en&user=uoE030cAAAAJ
Munmi Bhattacharyya,Indian Institute of Technology Guwahati,"Energy, Pyrolysis, Catalysis",74.0,https://scholar.google.com/citations?hl=en&user=UTiW0BAAAAAJ
Rupsha Nandi,"IPDF, IIT Guwahati","Biochar, Water Quality, Vermitechnology, Fluoride, Soil quality and micrplastics",74.0,https://scholar.google.com/citations?hl=en&user=4h1Z7m8AAAAJ
Sunil Mohan,iit guwahati,Optical fiber sensing,74.0,https://scholar.google.com/citations?hl=en&user=ae33XbQAAAAJ
Dr. Karam Singh,IIT Guwahati and FIT Brno,VLSI Design and Video Processing,73.0,https://scholar.google.com/citations?hl=en&user=FBGClB0AAAAJ
Brajesh Dhiman,"Doctoral in Design,Indian Institute of Technology Guwahati","Decentralized Energy, Solar Photovoltaics enabled Design, Small Scale PV Applications, AI",71.0,https://scholar.google.com/citations?hl=en&user=7AvyQkoAAAAJ
Rituparna Patgiri,"Assistant Professor, Indian Institute of Technology (IIT) Guwahati","Food, Media, Gender, Pedagogy, Digital Sociology",71.0,https://scholar.google.com/citations?hl=en&user=MqR3AZYAAAAJ
Vishnu kumar,IIT Guwahati Alumni,"Thermal Storage, PCM, Li-ion Batteries",71.0,https://scholar.google.com/citations?hl=en&user=iB5SaVUAAAAJ
Pranshu Pandya,"Indian Institute of Technology, Guwahati","NLP, MLSys, LLM, LVLM, Robustness",71.0,https://scholar.google.com/citations?hl=en&user=QyP36igAAAAJ
Bernard Nongpoh,Indian Institute of Technology Guwahati,"Program Analysis, Fuzzing and Approximate Computing",70.0,https://scholar.google.com/citations?hl=en&user=T0yqLoUAAAAJ
P Rajasekhar Reddy,"Indian Institute of Technology, Guwahati","2D Materials, Graphene Oxide membranes, Molecular Dynamics Simulations, NAMD, Wastewater Treatment (RO & FO)",70.0,https://scholar.google.com/citations?hl=en&user=8UO8ho8AAAAJ
Shayaram Basumatary,Indian Institute of Technology Guwahati,"Anaerobic digestion, biochar, gasification",70.0,https://scholar.google.com/citations?hl=en&user=eRIlCZwAAAAJ
Neelesh Kumar Shukla,"Principal Applied Scientist - Gen AI at Oracle, IIT Guwahati","NLP, Generative AI, Agentic AI and Memory, NL2SQL, SLMs and Alignment",68.0,https://scholar.google.com/citations?hl=en&user=MgafX3kAAAAJ
Sourav Pal,"Researcher, Indian Institute of Technology Guwahati, Assam","Cosmology, Magnetogenesis, Gravitational waves, Quantum Information Theory, Quantum Cosmology",68.0,https://scholar.google.com/citations?hl=en&user=HUpEZTMAAAAJ
Sumit Kumar Das,"Department of Mechanical Engineering, Indian Institute of Technology Guwahati","Contact Mechanics, Isogeometric Analysis, Finite Element Analysis, Geometric Modeling",68.0,https://scholar.google.com/citations?hl=en&user=N7bO5sUAAAAJ
Somnath Meikap,Indian Institute of Technology Guwahati,"SiC Devices, Renewables, EV charging, Isolated Converters, High Frequency drivers and Transformers",67.0,https://scholar.google.com/citations?hl=en&user=wvqs7VAAAAAJ
Dr. Abhishek Singh,"DOD, IIT Guwahati, VIT Vellore, NBCC India Ltd, Tata Consulting Engineers Ltd.",Smart Cities and Construction Technology,66.0,https://scholar.google.com/citations?hl=en&user=iuD9ktQAAAAJ
Monjusha Sarmah,"Post-Doc Fellow, TIH-IITG",,66.0,https://scholar.google.com/citations?hl=en&user=i8Q3HK4AAAAJ
Madhab Barman,Indian Institute of Technology Guwahati,Organic Synthesis,65.0,https://scholar.google.com/citations?hl=en&user=xUXxG4gAAAAJ
Devender Dahiya,Senior Researcher IIT Guwahati,"Building Energy Analysis, Renewable Energy, Sustaiability in Built Environment, Demolition Energy",65.0,https://scholar.google.com/citations?hl=en&user=_XhqoukAAAAJ
Pankaj Upadhyay,"Assistant Professor, Department of Design, Indian Institute of Technology Guwahati","Design for Social Innovation, Frugal Innovation, Product Design and Development, Embodiment Design",63.0,https://scholar.google.com/citations?hl=en&user=dpT9GUwAAAAJ
SRIJATA LAHIRI,"Indian Institute of Technology, Guwahati",Condensed Matter Physics,63.0,https://scholar.google.com/citations?hl=en&user=RmBBVHwAAAAJ
vineet kumar,Indian institute of technology guwahati,"offline writer identification, image quality assessment, deep learning",61.0,https://scholar.google.com/citations?hl=en&user=_UeoZ2sAAAAJ
Atanu Purkayastha,IIT Guwahati,"Photovoltaic, Organic Electronics",61.0,https://scholar.google.com/citations?hl=en&user=8S-70kQAAAAJ
Himanshu Singh,"Graduate, Indian Institute of Technology, Guwahati","Artificial Intelligence, Computer Vision, Statistical Modeling",61.0,https://scholar.google.com/citations?hl=en&user=qHxXQaEAAAAJ
Mriganka Saha,"MS(R), IIT Guwahati","lignocellulosic biomass, lignin, biochemical engineering, biofuels",60.0,https://scholar.google.com/citations?hl=en&user=tkHzo7sAAAAJ
Naveen Raj,Indian Institute of Technology Guwahati,Cellular reprogramming,60.0,https://scholar.google.com/citations?hl=en&user=K2IDL9YAAAAJ
Rinki Brahma,Indian Institute Of Technology Guwahati,,60.0,https://scholar.google.com/citations?hl=en&user=gmY92-8AAAAJ
Suravi Chauhan,IIT  Guwahati,"Antibacterial activities, Biopolymers",60.0,https://scholar.google.com/citations?hl=en&user=HmKh5tcAAAAJ
MG Abdul Quadir,IIT Guwahati,"Microbial Electrochemistry, Microbial Fuel Cell, Biophotovoltaics, Biofilms",60.0,https://scholar.google.com/citations?hl=en&user=Lqxp1FkAAAAJ
shyamashree upadhyay,"Assistant Professor, IITGuwahati",Schubert Calculus,59.0,https://scholar.google.com/citations?hl=en&user=DTd4oZwAAAAJ
Mithilesh Kumar Jha,"Assistant Professor, Political Science, Department of Humanities and Social Sciences, IIT …","Political Theory, Political Thought, Indian Politics",59.0,https://scholar.google.com/citations?hl=en&user=ykS3AKcAAAAJ
DEBANANDA BASUA,"IPDF, Department of Mathematics, IITGuwahati",Fractional Differential Equations Nonlinear …,59.0,https://scholar.google.com/citations?hl=en&user=5tng7mEAAAAJ
Sujitha Jayaprakash,"Junior Research Fellow, IIT Guwahati",Cancer biology,59.0,https://scholar.google.com/citations?hl=en&user=yvc1pScAAAAJ
Sayani Adhikari,IIT Guwahati,"Chemical Engineering, Corrosion, Numerical Modelling",59.0,https://scholar.google.com/citations?hl=en&user=EWN2ew0AAAAJ
T Prathyumnan,"Indian Institute of Technology, Guwahati",,59.0,https://scholar.google.com/citations?hl=en&user=cdaAB0UAAAAJ
Pratap Chandra,Indian Institute of Technology Guwahati,"RNA Biology, Nonsense-mediated Decay, CRISPR/Cas9 Technology, RNA-Sequencing",58.0,https://scholar.google.com/citations?hl=en&user=oR-gLswAAAAJ
Sandeep P,IIT Guwahati,"Image Processing, Computational Photography, Sparse and Redundant Representations",58.0,https://scholar.google.com/citations?hl=en&user=0fwyTvoAAAAJ
TK Guha,IIT GUWAHATI,"Library and information science, research methodology",57.0,https://scholar.google.com/citations?hl=en&user=c6zm_UkAAAAJ
Sangay Tamang,Indian Institute of Technology Guwahati,Ethnicity and Environment in the Himalayas,57.0,https://scholar.google.com/citations?hl=en&user=vllOtcMAAAAJ
Jitendriya Swain,Indian Institute of Technology Guwahati,Harmonic Analysis,57.0,https://scholar.google.com/citations?hl=en&user=v4SBZtcAAAAJ
Maniya VN,Indian Institute of Technology Guwahati,Organic Synthesis,57.0,https://scholar.google.com/citations?hl=en&user=AHgNod4AAAAJ
