Name,Affiliation,Interests,Cited By,Profile URL
Anshuman Tripathi,Indian Institute of Technology Indore,"21cm Cosmology, Machine Learning",76.0,https://scholar.google.com/citations?hl=en&user=kKMzGPAAAAAJ
Shivam  Kumar,Indian Institute of Technology Indore,"Raman spectroscopy, e-ph, s-ph Interaction, Anharmonicity",76.0,https://scholar.google.com/citations?hl=en&user=cITEsc8AAAAJ
Gaurav Kumar Yadav,"Postdoctoral Fellow, IIT Indore","Nanophotonics, Plasmonics, Quantum Photonics, Integrated Photonics, Non-Linear Photonics",74.0,https://scholar.google.com/citations?hl=en&user=B4d7TH8AAAAJ
Arvind Kumar,Indian Institute of Technology Indore,macine learning deep learning and its …,72.0,https://scholar.google.com/citations?hl=en&user=seNDwxcAAAAJ
Dr. NK Kulkarni,"Research Associate (Post Doc), Electrical Engineering Department, IIT Indore","Distributed Generation, Power Electronic Converter Design, etc.",71.0,https://scholar.google.com/citations?hl=en&user=_6vlqw0AAAAJ
Prabhat Kumar Chand,"Research Associate, Indian Institute of Technology, Indore","Distributed Computing, Distributed Graph Algorithms, Mobile Agents, Mobile Robots, Fault Tolerance",70.0,https://scholar.google.com/citations?hl=en&user=UdK9ZCwAAAAJ
Rajni Lodhi,"Indian Institute of Technology Indore, India","Synthetic Organic Chemistry, Asymmetric  Synthesis, Natural product Synthesis",70.0,https://scholar.google.com/citations?hl=en&user=prMkluQAAAAJ
Kajal Yadav,Indian Institute of Technology Indore,"NOMA, IRS, UAV, Physical Layer Security",69.0,https://scholar.google.com/citations?hl=en&user=7KQ_7KMAAAAJ
Nivin TS,"Research Associate,IIT Indore","material science, Energy harvesting and Storage",68.0,https://scholar.google.com/citations?hl=en&user=azwOgBAAAAAJ
Rahul Chaudhari,"Postdoctoral Fellow, Department of Chemistry, Indian Institute of Technology (IIT), Indore","Polymer, Coatings, Polymer Composites, Nanomaterials",68.0,https://scholar.google.com/citations?hl=en&user=ihqrS9gAAAAJ
Purnadip Chakrabarti,Indian Institute of Technology Indore,"Machine Learning, Deep Learning, Natural Language Processing, Computer Vision",67.0,https://scholar.google.com/citations?hl=en&user=nM84ozcAAAAJ
Kedarmal Verma,IIT Indore,"Sleep, Cognitive Psychology, False Memory",62.0,https://scholar.google.com/citations?hl=en&user=vYV6A2MAAAAJ
Richa Gupta,"ANRF-NPDF, IIT Indore","Na-ion, Zn-ion, Electrolyte, Membrane, Electrochemistry",61.0,https://scholar.google.com/citations?hl=en&user=IAitfxgAAAAJ
Brijeshwar Singh,Indian Institute of Technology Indore,,61.0,https://scholar.google.com/citations?hl=en&user=0MwmEjgAAAAJ
Aayush Pathak,"Indian Institute of Technology, Indore","Mechanical Behavior of Materials, Fracture Mechanics, Solid Mechanics, LASER Additive Manufacturing",60.0,https://scholar.google.com/citations?hl=en&user=bxroP-IAAAAJ
Krishna Singh,"Indian Institute of Technology, Indore","RNA Biology, Biophysics, Neurodegeneration, Neuropharmacology",60.0,https://scholar.google.com/citations?hl=en&user=TcwhmvsAAAAJ
Dr. Krishna Mohan Kumar,"Assistant Professor, Department of Mechanical Engineering, Indian Institute of Technology …","Acoustics of Ducts and Mufflers, Designing for Quietness, Industrial and Automotive Noise and",58.0,https://scholar.google.com/citations?hl=en&user=Fq0imOkAAAAJ
Samit Kumar Pal,Indian Institute of Technology Indore,"Radio Astronomy, 21-cm Cosmology",57.0,https://scholar.google.com/citations?hl=en&user=jLJi-C4AAAAJ
Dr. M. Amin Khan,Indian Institute of Technology Indore,"Wildfire, Remote Sensing & GIS, Human Geography, Conservation, Indigenous (tribal) People",56.0,https://scholar.google.com/citations?hl=en&user=mYyTeU8AAAAJ
Dr Hari Narayan Singh,"Researcher, Department of Mechanical Engineering, Indian Institute of Technology Indore …","Additive Manufacturing, Tribo-corrosion Study of Bio-materials, Customized Implant Design",55.0,https://scholar.google.com/citations?hl=en&user=RZfcAqcAAAAJ
Anam Sabir,Indian Institute of Technology Indore,"Remote Sensing, Synthetic Aperture Radar, Time-series analysis",55.0,https://scholar.google.com/citations?hl=en&user=gpfezK4AAAAJ
Swati Pandey,Indian Institute of Technology Indore,,54.0,https://scholar.google.com/citations?hl=en&user=VB5fRT8AAAAJ
Somya Mehta,IIT Indore,"Natural Language Processing, Machine Learning, Deep Learning",53.0,https://scholar.google.com/citations?hl=en&user=XoeVZOkAAAAJ
Dr. Prashant Kumar Mishra,IIT Indore,"Photo-sensors, Pho-degradation, Electrochemical sensing Defects modification …",52.0,https://scholar.google.com/citations?hl=en&user=DjhyhOIAAAAJ
Sayak Chakravorty,"Indian Institute of Technology, Indore","Environmental Engineering, Solid Waste Management, Wastewater Treatment, Water Quality and Supply",52.0,https://scholar.google.com/citations?hl=en&user=6_b-EnwAAAAJ
Vishal Chourasia,IIT indore,"Hardware Security, High Level Synthesis, Trojan Attack, IP Core Protection, AI & ML",52.0,https://scholar.google.com/citations?hl=en&user=-OhY9AsAAAAJ
Ashok Kumar,Indian Institute of Technology Indore,"Thermal Spray Coating, FEM Simulation",52.0,https://scholar.google.com/citations?hl=en&user=0OzsKy4AAAAJ
Rahul Som,"Research Associate, Department of Mathematics, Indian Institute of Technology Indore","Applied Mathematics, Wave Propagation, Plate and Shell Theory",51.0,https://scholar.google.com/citations?hl=en&user=36zN0FkAAAAJ
Pranit Hemant Bagde,"Indian Institute of Technology, Indore","Cancer Biology, Viral Oncology, Host-Pathogen interaction, Disease Biology, Therapeutics",51.0,https://scholar.google.com/citations?hl=en&user=h9iMFPkAAAAJ
Masabattula Teja Nikhil,"MS Research Computer science, IIT-Indore","Deep learning, LLM's, Multi GPU training optimization",51.0,https://scholar.google.com/citations?hl=en&user=p4VBKRcAAAAJ
priyanka payal,Indian Institute Of Technology–Indore,,50.0,https://scholar.google.com/citations?hl=en&user=xCkHxckAAAAJ
Aakriti Singh,Indian Institute of Technology Indore,Nucleic acid secondary structures,50.0,https://scholar.google.com/citations?hl=en&user=JSsnzZQAAAAJ
Aditya Narendra,Indian Institute of Technology Indore,"Uncertainty Quantification, Trustworthy ML, AI for Healthcare",50.0,https://scholar.google.com/citations?hl=en&user=5q5Ng58AAAAJ
Ayush Garg,"Indian Institute of Technology, Indore","Hihg-energy Astrophysics, GRBs, AGNs",49.0,https://scholar.google.com/citations?hl=en&user=E3fvxEcAAAAJ
Dr. Ananya Ghoshal,"Associate Professor of English, IIT Indore","Literature & the Other Arts, Music & Modernism, The Anthropocene, Film Auteurism, Disability Studies",48.0,https://scholar.google.com/citations?hl=en&user=orgFxuwAAAAJ
Setu Suman,Doctoral Researcher at IIT Indore,"Friction stir welding, Surface engineering, Corrosion, Tribology",48.0,https://scholar.google.com/citations?hl=en&user=635lHqoAAAAJ
Dr. Darakshan Parveen,Indian Institute of Technology Indore,s-block metal complexes: Synthesis and their …,46.0,https://scholar.google.com/citations?hl=en&user=-X1C-NoAAAAJ
MOHD WAZID,IIT Indore,Organic Materials Organic Electronic Organic …,44.0,https://scholar.google.com/citations?hl=en&user=XPUU6x8AAAAJ
VINEETA SINGH PATEL,Indian Institute of Technology Indore,Modal logic and Rough set theory,43.0,https://scholar.google.com/citations?hl=en&user=8_DbU-IAAAAJ
TUSHAR ASHOK KHARDE,IIT Indore,Organometallics and Nano-catalyst Biomass …,43.0,https://scholar.google.com/citations?hl=en&user=bq_p4kQAAAAJ
NANDINI SINGH,Indian Institute of Technology Indore,,42.0,https://scholar.google.com/citations?hl=en&user=5NaRt2YAAAAJ
Vijay Kumar Sohani,"Discipline of Mathematics, IIT Indore",Harmonic Analysis,41.0,https://scholar.google.com/citations?hl=en&user=7i4qZ5kAAAAJ
Dr. Ashok Kumar Mocherla,"Associate Professor of Sociology, Indian Institute of Technology Indore","Sociology of Religion, Caste, Public Health and Faith Healing",41.0,https://scholar.google.com/citations?hl=en&user=JYychp0AAAAJ
Shravan Kumar Namdeo,"IIT , Indore","Wireless Communication, NOMA, ISAC, Machine Learning, AI",41.0,https://scholar.google.com/citations?hl=en&user=SeOLMl8AAAAJ
SANGITA BISHI,IIT Indore,… System for Efficient and Selective Organic …,41.0,https://scholar.google.com/citations?hl=en&user=77WfqysAAAAJ
Kamaljeet Singh,Indian Institute of Technology Indore,Heavy-Ion collisions at LHC,40.0,https://scholar.google.com/citations?hl=en&user=StTS--IAAAAJ
Krish Agrawal,"Department of Computer Science and Engineering, Indian Institute of Technology Indore","System Software, Artificial Intelligence, Large Language Models",40.0,https://scholar.google.com/citations?hl=en&user=Ox9tuR0AAAAJ
Md. Arif Hussain,IIT Indore,"Water Resource Engineering, Climate Change, Field Glaciology",39.0,https://scholar.google.com/citations?hl=en&user=qDyCa-gAAAAJ
Sajad Najar,"Human Factors & Applied Cognition Lab, IIT Indore","Automotive Human Factors, Human Error, Gaze Behavior, Applied Cognitive Psychology",38.0,https://scholar.google.com/citations?hl=en&user=SYrbBDcAAAAJ
Namrata Tiwari,IIT Indore,"Network Security, Computer Networks",38.0,https://scholar.google.com/citations?hl=en&user=TmQSwHgAAAAJ
Nikunj Chhabra,"Indian Institute of Technology, Indore","Machine Learning, Neural Architecture search, Adversarial networks",38.0,https://scholar.google.com/citations?hl=en&user=xTRX2MkAAAAJ
Ravindra Vishwakarma,IIT Indore,"Supramolecular self-assembly, Phase Separation, Luminescent-materials, Aggregation-induced emission",38.0,https://scholar.google.com/citations?hl=en&user=DN67VUwAAAAJ
Pramesh Sinha,Indian Institute of Technology Indore,"Bioscience, biomedical engineering, molecular biology",38.0,https://scholar.google.com/citations?hl=en&user=vUB7KK4AAAAJ
Pavan Gupta,Indian Institute of Technology Indore,"Noise and Vibration control, Acoustic materials, Passive noise control, Noise control",37.0,https://scholar.google.com/citations?hl=en&user=2SB7v_IAAAAJ
Aniruddha Deshmukh,"Department of Mathematics, Indian Institute of Technology, Indore.","Analysis, Metric Spaces, Functional Analysis, Fixed Point Theory, Harmonic Analysis",35.0,https://scholar.google.com/citations?hl=en&user=1FQHceUAAAAJ
Priyamvada,"Assistant Professor, IIT Indore","Graph Theory, Graph Algorithms",35.0,https://scholar.google.com/citations?hl=en&user=fhisxosAAAAJ
JUSTY JOSEPH,IIT Indore,Digital Humanities,35.0,https://scholar.google.com/citations?hl=en&user=ick9ewsAAAAJ
Shilpy Kaur,IIT Indore,"Deep learning, Computer Vision",34.0,https://scholar.google.com/citations?hl=en&user=g6vDj2MAAAAJ
Dr Pradeep Kumar Singh,"Associate Professor, Indian Naval Academy (INA Ezhimala), IIT INDORE (Doctoral Research …","Jet Impingement, Heat transfer, Refrigeration and cooling",33.0,https://scholar.google.com/citations?hl=en&user=_9a_FXgAAAAJ
Praneet Jain,Indian Institute of Technology Indore,Antennas and Microwaves,33.0,https://scholar.google.com/citations?hl=en&user=kqTviQUAAAAJ
Soham Ghosh,"Research Associate, Indian Institute of Technology Indore","Statistical inference, newsvendor model, optimization",32.0,https://scholar.google.com/citations?hl=en&user=rVREwxMAAAAJ
Bhuvnesh Brawar,"Indian Institute of Technology, Indore","Ionosphere, Space Weather",31.0,https://scholar.google.com/citations?hl=en&user=DJbNF2wAAAAJ
Rithwik Vardhan Akkinepally,Indian Institute of Technology Indore,,31.0,https://scholar.google.com/citations?hl=en&user=Mx7p3_kAAAAJ
Dr. Ummed Singh,"Preject Associate, IIT Indore","Welding & Joining, Magnetic Pulse forming, High strain rate process, LS DYNA ANSYS, Characterization",30.0,https://scholar.google.com/citations?hl=en&user=YswT_3AAAAAJ
Advait Sohani,"Indian Institute of Technology, Indore","Biomaterials, Biosensors, Cancer Stem Cells",30.0,https://scholar.google.com/citations?hl=en&user=oI0JXc8AAAAJ
Abneesh Kumar,"MS(Research), IIT Indore","WIre arc additive Manufacturing, Industry4.0, WAAM, Manufacturing",30.0,https://scholar.google.com/citations?hl=en&user=akrf3JIAAAAJ
Partha Sarathi Rout,"Indian Institute of Technology, Indore","Energy storage, Energy harvesting, Device Physics, Nano materials",29.0,https://scholar.google.com/citations?hl=en&user=HoHjNV0AAAAJ
Banadeep Dutta,"Senior Research Fellow, Indian Institute of Technology Indore",Applications of Surface and Interface effects …,29.0,https://scholar.google.com/citations?hl=en&user=uWWt2jwAAAAJ
Thapasya Jayaraj,Indian Institute of Technology Indore,Linguistics,28.0,https://scholar.google.com/citations?hl=en&user=B5OfhmwAAAAJ
Venu Gopal Yamalakonda,Research Scientist at IIT Indore,"Stochastic control & signal processing, Communication systems and Networks",27.0,https://scholar.google.com/citations?hl=en&user=HWZtFUEAAAAJ
Anushka Chauhan,Indian Institute of Technology Indore,Energy Economics,27.0,https://scholar.google.com/citations?hl=en&user=Sq4u2HUAAAAJ
Sasank Mouli,IIT Indore,"Complexity theory, Proof Complexity",26.0,https://scholar.google.com/citations?hl=en&user=l38BUzAAAAAJ
Leon Noble,IIT Indore,Cosmology Reionization,26.0,https://scholar.google.com/citations?hl=en&user=LSritLYAAAAJ
Pratishtha Chandra,IIT Indore,"Digital Signal Processing, Bio-medical Signal Processing, Time-Frequency analys",25.0,https://scholar.google.com/citations?hl=en&user=lWCGi08AAAAJ
Anusha Srivastava,"Prime Minister's Research Fellow, Indian Institute of Technology Indore",… -mediated NIR-based diagnostics and therapy,25.0,https://scholar.google.com/citations?hl=en&user=d_CrBCAAAAAJ
Bhagyashri Soumya Nayak,Indian Institute of Technology Indore,"Leukemia, Drug development, Protein Biology",25.0,https://scholar.google.com/citations?hl=en&user=70BYnFcAAAAJ
Shekhar Tyagi,Indian Institute of Technology Indore,"Machine Learning, IOT, WSN, Algorithmic Optimizations",24.0,https://scholar.google.com/citations?hl=en&user=jzNt-EoAAAAJ
Shantanu Samanta,Postdoctoral Researcher at IIT Indore,Organic Synthesis and Catalysis,24.0,https://scholar.google.com/citations?hl=en&user=rv9bscUAAAAJ
Shivansh Raj Pandey,M.Sc. Physics at IIT Indore,,24.0,https://scholar.google.com/citations?hl=en&user=x2ySESwAAAAJ
Anirban Nath,"MS (by Research), Indian Institute of Technology Indore","Federated Learning, Computer Vision, Artificial Intelligence, Machine Learning",22.0,https://scholar.google.com/citations?hl=en&user=RwDVTcsAAAAJ
Swastik Gupta,"Bachelor of Technology, Electrical Engineering, Indian Institute of Technology Indore","Computer Science, Machine Learning, Computer Vision, Software Development",20.0,https://scholar.google.com/citations?hl=en&user=8jw_h1YAAAAJ
Dr. Priyank Mishra,Indian Institute of Technology Indore,"FSS, Metamaterials and Metasurfaces, Microwave absorbers, Millimeter wave Antennas",20.0,https://scholar.google.com/citations?hl=en&user=2PpfRL8AAAAJ
Sagarika Chattopadhyay,Indian Institute of Technology Indore,Literature,19.0,https://scholar.google.com/citations?hl=en&user=eJTVOVgAAAAJ
Umesh Singh,"Postdoctoral fellow, IIT Indore","Wireless Communication, Signal Processing for Communication",19.0,https://scholar.google.com/citations?hl=en&user=dqtXL9YAAAAJ
Smit Patel,Indian Institute Of Technology Indore,"Applied NLP, Siamese Networks, Representational Learning, Computational Linguistics",18.0,https://scholar.google.com/citations?hl=en&user=bimYf5UAAAAJ
Rudrajit Mandal,IIT Indore,"Algal cultivation, Waste management, Bioremediation",18.0,https://scholar.google.com/citations?hl=en&user=9gAWuYwAAAAJ
Ritik Mishra,"Indian Institute of Technology, Indore, India","Machine Learning, Deep Learning, Kernel Methods",18.0,https://scholar.google.com/citations?hl=en&user=ZPcMuC8AAAAJ
Abhishek Sharma,Indian Institute of Technology Indore,"Complex system and Nonlinear dynamics, Synchronisation, Network Science",17.0,https://scholar.google.com/citations?hl=en&user=n3OOlDoAAAAJ
Jithu J Athalathil,Indian Institute of Technology Indore,"Solar cycle variability, Space weather",17.0,https://scholar.google.com/citations?hl=en&user=2zCOofEAAAAJ
Mahima Singh,Indian Institute of Technology Indore,"Media Studies, New Media",16.0,https://scholar.google.com/citations?hl=en&user=XrxikAoAAAAJ
Nitig Singh,Indian Institute of Technology Indore,"Atmospheric Science, Rain Micro Physics, Radar Meteorology, AI/ML and Climate Informatics",16.0,https://scholar.google.com/citations?hl=en&user=M4y_B3cAAAAJ
Jyoti Ranjan Satapathy,"Indian Institute of Technology, Indore","Federated Learning and AI, SDR, Radio fingerprinting, Optimisation, Electronic warfare",16.0,https://scholar.google.com/citations?hl=en&user=ojyyCUkAAAAJ
Dishant Sisodia,"Indian Institute of Technology, Indore","Non linear dynamics and complex systems, Machine Learning",16.0,https://scholar.google.com/citations?hl=en&user=LX92unIAAAAJ
Suman Choudhury,IIT Indore,"Self-assembly, Carbon Dots, Lipid Membrane, Supramolecular assembly",16.0,https://scholar.google.com/citations?hl=en&user=nal1uvYAAAAJ
Naveen Kumar,IIT Indore,Nanomaterials and lipid dynamics,16.0,https://scholar.google.com/citations?hl=en&user=Bul_-QoAAAAJ
Juhee Singh Verma,IIT Indore,Developmental Economics,15.0,https://scholar.google.com/citations?hl=en&user=tSuevJcAAAAJ
Shaifali Arora,IIT INDORE,"Oral History, Memory Studies, Languages and Writing Systems, 1947 Partition, Ethnography and Digital",15.0,https://scholar.google.com/citations?hl=en&user=1k0ATg0AAAAJ
Bodhanam S Praveen,Indian Institute of Technology Indore,"Pavement Geotechnics, Geotechnical Engineering, Ground Improvement, Geosynthetics",15.0,https://scholar.google.com/citations?hl=en&user=eX8RvKIAAAAJ
Shivam Kumar Maurya,Indian Institute of Technology Indore,Organic Synthesis,15.0,https://scholar.google.com/citations?hl=en&user=cJalKQUAAAAJ
Arjun Srivastava,IIT Indore,"Artificial Intelligence, Computer Science, Statistics",14.0,https://scholar.google.com/citations?hl=en&user=ApoqzakAAAAJ
Kavana M,"M.Sc. in Chemistry, IIT Indore","Biophysical Chemistry, Lipid Bilayers, Nanoparticles, Photophysics, Fluorescence Spectroscopy",14.0,https://scholar.google.com/citations?hl=en&user=irlTk3UAAAAJ
Vijay Pratap Sharma,"Indian Institute of Technology, Indore",Hardware accelerators,14.0,https://scholar.google.com/citations?hl=en&user=28pCwXoAAAAJ
Kunika Biyani,Indian Institute of Technology Indore,"Machine Learning, Neural Networks and Deep Learning, Stochastic Computing, Digital Design",13.0,https://scholar.google.com/citations?hl=en&user=nio4sHIAAAAJ
Pawan Singh,"Indian Institute of Technology, Indore","Remittances, Migration, Poverty, Inequality, Development Economics",13.0,https://scholar.google.com/citations?hl=en&user=xYiKLdwAAAAJ
Aratrika Das,Indian Institute of Technology Indore,"Medical Humanities, British Literature, Postcolonial Literatures, Gothic",13.0,https://scholar.google.com/citations?hl=en&user=cpI6zVQAAAAJ
Ketan S. Navale,IIT Indore,"Experimental Condensed Matter Physics, Raman Spectroscopy",13.0,https://scholar.google.com/citations?hl=en&user=xvGDPZoAAAAJ
Swaroop Georgy Zachariah,Indian Institute of Technology Indore,"Copulas, Information Measures, Reliability Theory, Distribution Theory",13.0,https://scholar.google.com/citations?hl=en&user=Qe6WHaEAAAAJ
Shomik Dasgupta,"Associate Professor of History, IIT Indore","History of Political Thought, Modern Indian History",12.0,https://scholar.google.com/citations?hl=en&user=0WhqZm0AAAAJ
akhil atri,Indian Institute of Technology Indore,"Machine Learning, Natural Language Processing, Statistical Data Analysis",12.0,https://scholar.google.com/citations?hl=en&user=kGo1DcgAAAAJ
Anshuman Agrahri,"Indian Institute of Technology, Roorkee; Indian Institute of Technology Indore","Artificial Intelligence, Machine Learning, Author of 'Those Unsaid Words'",12.0,https://scholar.google.com/citations?hl=en&user=I0iO3J8AAAAJ
Poonam Rani,"Senior Research Fellow, Indian Institute of Technology Indore, India","Organic Synthesis, Total synthesis, Photocatalysis, Medicinal Chemistry",12.0,https://scholar.google.com/citations?hl=en&user=xwR4i30AAAAJ
TANISHA RATHORE,IIT Indore,"Cognitive Psychology, Destination Memory",12.0,https://scholar.google.com/citations?hl=en&user=m57tSFYAAAAJ
Gunjan Joshi,Indian Institute of Technology Indore,"Cognitive Psychology, Emotions, False Memory",11.0,https://scholar.google.com/citations?hl=en&user=iRjr51YAAAAJ
Poonam Bajoria,IIT Indore,Sensors,11.0,https://scholar.google.com/citations?hl=en&user=EFGYiW4AAAAJ
Kashif Jamal,"Junior Research Fellow, IIT Indore",Analytic Number Theory,10.0,https://scholar.google.com/citations?hl=en&user=9UDv2WoAAAAJ
Anjali Mittal,"Assistant Professor, IIT Indore",Statistical signal processing,10.0,https://scholar.google.com/citations?hl=en&user=9kWmZLQAAAAJ
Siddhant Singh Maurya,"Senior Research Fellow, IIT Indore","Control of grid forming converters, Small signal modelling of microgrid",10.0,https://scholar.google.com/citations?hl=en&user=1GX7OZkAAAAJ
Sakshi Jain,IIT Indore,"SAR, Hyperspectral, Multispectral, Crop monitoring",10.0,https://scholar.google.com/citations?hl=en&user=PpigqqEAAAAJ
AARTI LAKHARA,Indian Institute of Technology Indore,"FET-device, 2D material, Single crystal growth, Electronic transport",10.0,https://scholar.google.com/citations?hl=en&user=SPgrtywAAAAJ
Jayant Kashyap,Indian Institute of Technology Indore,"poetry, evolutionary biology, microbiology",9.0,https://scholar.google.com/citations?hl=en&user=BSFrmqkAAAAJ
Animesh Paul,Indian Institute of Technology Indore,"Memristor, Neuromorphic Computing, 2D Materials",9.0,https://scholar.google.com/citations?hl=en&user=Agx3BW0AAAAJ
Sourajit Mukherjee,MS (Research) at Indian Institute of Technology Indore,"Sensors, Nanotechnology, Nanofabrication, Gas Sensors, Bio Sensors",9.0,https://scholar.google.com/citations?hl=en&user=ue8CbJMAAAAJ
Mohd Faisal Khan,IIT Indore,"AI hardware accelerators, approximate computing, Posit number system, Qunatization",9.0,https://scholar.google.com/citations?hl=en&user=0SEFVhoAAAAJ
Ritu Kothari Jain,"Post Docotoral Fellow, IITIndore",,9.0,https://scholar.google.com/citations?hl=en&user=cRbAqywAAAAJ
Gopi Kumar,"Indian Institute of Technology Indore, Indore, India","Hydrogen storage, Nanomaterials, Gas Sensors, Fiber composites, Molecular Dynamics",9.0,https://scholar.google.com/citations?hl=en&user=VOeQXg8AAAAJ
Mahendra Tyagi,"IIT Indore, India","RIS, SWIPT, Wireless Communication, Power electronics/multi level converter …",9.0,https://scholar.google.com/citations?hl=en&user=F3rB848AAAAJ
Dibyendu Mondal,Indian Institute of Technology Indore,Commutative algebra,8.0,https://scholar.google.com/citations?hl=en&user=l8OqkdcAAAAJ
Mojammel Haque Sarkar,"Research Associate, IIT Indore",Statistical Inference,8.0,https://scholar.google.com/citations?hl=en&user=S_EniqgAAAAJ
dinesh pandagre,"Translational Research Fellow, IIT indore",Thermal Energy System,8.0,https://scholar.google.com/citations?hl=en&user=I-xaljgAAAAJ
Sujata Gudge,Indian Institute of Technology Indore,Deep Learning,8.0,https://scholar.google.com/citations?hl=en&user=mAJdttkAAAAJ
Nayim Ahamed,Indian Institute of Technology Indore,"Information Theory, Channel Encoding, DL, SDR, USRP",8.0,https://scholar.google.com/citations?hl=en&user=2Sc7iY4AAAAJ
Yashrajsinh Mahida,"Department of Astronomy, Astrophysics and Space Engineering, IIT Indore","Epoch of Reinization, Large-Scale Structure, Early Universe, Statistical Inference, Machine Learning",8.0,https://scholar.google.com/citations?hl=en&user=KXf98F0AAAAJ
Rajat Kumar,Indian Institute of Technology Indore,"mmWave, MIMO Channel Estimation, RIS, Hybrid Beamforming",8.0,https://scholar.google.com/citations?hl=en&user=1cMdmMsAAAAJ
Nischit Hosamani,"Graduate, IIT Indore",computer vision,7.0,https://scholar.google.com/citations?hl=en&user=9VNBbX8AAAAJ
Gaurav Sharma,Indian Institute of Technology Indore,"Software Defined Radio, Frequency Selective Surface",7.0,https://scholar.google.com/citations?hl=en&user=IEuY_VQLnw4C
Sidhi G Ramer,Indian Institute of Technology Indore,"Semiconductor devices, optoelectronics, organic electronics, conjugated polymers, thin films",7.0,https://scholar.google.com/citations?hl=en&user=DVJ_vywAAAAJ
Kumar Sheshank Shekhar,IIT Indore,"Computer Vision, Robotics, UAV",6.0,https://scholar.google.com/citations?hl=en&user=DBH_f6MAAAAJ
Dipti Maurya,"Indian Institute of Technology, Indore","Computational Chemistry, Molecular electronics, DNA sequencing, Machine learning",6.0,https://scholar.google.com/citations?hl=en&user=Re3gltsAAAAJ
AKSHAT MISHRA,Indian Institute of Technology Indore,"Machine learning, Large Language Models, Deep Learning, Broad Learning System",6.0,https://scholar.google.com/citations?hl=en&user=xs_aO98AAAAJ
Harsh Vishwakarma,Research Project Coordinator at Indian Institute of Technology Indore,"Biotechnology, Butterfly Diversity, Butterfly Identification, Bird Diversity, Nesting Ecology",5.0,https://scholar.google.com/citations?hl=en&user=7ZuXK2QAAAAJ
Polisetti Sai Meghana,"Junior Research Fellow, Indian Institute of Technology Indore","Permeable pavements, Pavement Geotechnics, Geosynthetics, Ground Improvement Techniques",5.0,https://scholar.google.com/citations?hl=en&user=O19dR6EAAAAJ
Safwana Shirin KM,"Alumni, IIT Indore","Material Chemistry, Physical Chemistry",5.0,https://scholar.google.com/citations?hl=en&user=s7tWUkMAAAAJ
Neha Maheshwari,Indian Institute of Technology Indore,"Hardware Security, SRAM, Memory architectures",5.0,https://scholar.google.com/citations?hl=en&user=xJY6l14AAAAJ
Shiksha Singh,Indian Institute of Technology Indore,"Water, Microplastics, Water Quality Index",5.0,https://scholar.google.com/citations?hl=en&user=BlBJFCsAAAAJ
Abhradip Mallik,Indian Institute of Technology Indore,"Biomolecular condensates, LLPS, Fluorescence Imaging",4.0,https://scholar.google.com/citations?hl=en&user=yXBi1_8AAAAJ
Dyuti Chatterjee,"Indian Institute of Technology, Indore","Computational Chemistry, Molecular Electronics, Biomolecular Sequencing, Machine Learning",4.0,https://scholar.google.com/citations?hl=en&user=vMsb61cAAAAJ
Keshav Jha,IIT Indore,"machine learning, computer vision, deep learning, Health Care, climate",4.0,https://scholar.google.com/citations?hl=en&user=WlEq-eQAAAAJ
Deo Shankar,"Artificial intelligence Researcher, IIT Indore","Artificial intelligence, Machine Learning",3.0,https://scholar.google.com/citations?hl=en&user=gmF6bCwAAAAJ
SAGAR KESHRI,Indian Institute of Technology Indore,"Infection Biology, Immunology, Biomedical Genomics, Type III Interferons",3.0,https://scholar.google.com/citations?hl=en&user=EpD8FdEAAAAJ
K Kavitha,"Senior Research Fellow, Indian Institute of Technology Indore","Trans women literature, Digital Humanities, Queer Studies, Transgender studies, Gender Studies",3.0,https://scholar.google.com/citations?hl=en&user=fSRSLFgAAAAJ
Adi Pratap Singh,"Senior Research Fellow , Indian institute of technology Indore",Application of Surface Interface effects for …,3.0,https://scholar.google.com/citations?hl=en&user=1SjcUtoAAAAJ
Afrin Asmat,Indian Institute of Technology Indore,"Carbon Dot, Environmental remediation, MOF, Energy Harvesting, Energy Storage",3.0,https://scholar.google.com/citations?hl=en&user=_3WlTiMAAAAJ
Umar Aalam,IIT Indore,Computer Networks,2.0,https://scholar.google.com/citations?hl=en&user=LtRuFXkAAAAJ
Kumargaurav Ghela,Indian Institute of Technology Indore,"Money and Banking, Leadership Practices, Financial Management, Entrepreneurship, Ethics and Value Management.",2.0,https://scholar.google.com/citations?hl=en&user=RMpTOn4AAAAJ
Divyansh Pancholi,"IIT, Indore",nano energy,2.0,https://scholar.google.com/citations?hl=en&user=rNZu328AAAAJ
Sansuma Brahma,"Assistant Professor, School of Humanities & Social Sciences, IIT Indore","Language Documentation, Language & Linguistics",2.0,https://scholar.google.com/citations?hl=en&user=OUywKysAAAAJ
Tanisha Sahu,Indian Institute of Technology Indore,"Machine Learning, Deep Learning, Computer Vision",2.0,https://scholar.google.com/citations?hl=en&user=wZuDVPMAAAAJ
Aravind Ramagiri,IIT Indore,,2.0,https://scholar.google.com/citations?hl=en&user=gi0Sxl4AAAAJ
Monika Jain,"IIT Indore, Madhya Pradesh, India",Power Electronics and Electrical Machines & …,2.0,https://scholar.google.com/citations?hl=en&user=fkBMpTYAAAAJ
