Name,Affiliation,Interests,Cited By,Profile URL,h-index,i10-index,Research Papers
Vibhuti Joshi,"Associate Professor, Bennett University, IIT Jodhpur, National Cancer Institute-NIH","Neuro-Oncology, Neurodegeneration, Cancer, Natural Molecules",680,https://scholar.google.com/citations?hl=en&user=Gq6slf0AAAAJ,13,14,"['E3 ubiquitin ligases neurobiological mechanisms: development to degeneration', 'A decade of boon or burden: what has the CHIP ever done for cellular protein quality control mechanism implicated in neurodegeneration and aging?', 'Polyphenolic flavonoid (Myricetin) upregulated proteasomal degradation mechanisms: Eliminates neurodegenerative proteins aggregation', 'Gp78 E3 ubiquitin ligase: essential functions and contributions in proteostasis', 'Ibuprofen-based advanced therapeutics: breaking the inflammatory link in cancer, neurodegeneration, and diseases', 'Targeting tumor microenvironment with photodynamic nanomedicine', 'Progressing neurobiological strategies against proteostasis failure: Challenges in neurodegeneration', 'Ibuprofen induces mitochondrial-mediated apoptosis through proteasomal dysfunction', 'Ubiquitin ligase ITCH recruitment suppresses the aggregation and cellular toxicity of cytoplasmic misfolded proteins', 'How autophagy can restore proteostasis defects in multiple diseases?']"
Dr. Shyam Kumar Banjare,"Assistant Professor, Department of Chemistry, IIT Jodhpur","Transition Metal-catalysis, N-heterocyclic carbene catalysis, Radical reactions, Organic synthesis",680,https://scholar.google.com/citations?hl=en&user=WsaVjgYAAAAJ,17,21,"['Cobalt-catalyzed regioselective direct C-4 alkenylation of 3-acetylindole with Michael acceptors using a weakly coordinating functional group', 'Recent advancement in palladium-catalyzed C–C bond activation of strained ring systems: three-and four-membered carbocycles as prominent C3/C4 building blocks', 'O-Directed C–H functionalization via cobaltacycles: a sustainable approach for C–C and C–heteroatom bond formations', 'Cobalt catalyzed hydroarylation of Michael acceptors with indolines directed by a weakly coordinating functional group', 'Diverse reactivity of alkynes in C–H activation reactions', 'Cobalt-Catalyzed One-Step Access to Pyroquilon and C-7 Alkenylation of Indoline with Activated Alkenes Using Weakly Coordinating Functional Groups', 'Redox-neutral cobalt (III)-catalyzed C–H activation/annulation of α, β-unsaturated oxime ether with alkyne: one-step access to multisubstituted pyridine', 'Palladium-catalyzed selective C–C bond cleavage and stereoselective alkenylation between cyclopropanol and 1, 3-diyne: one-step synthesis of diverse conjugated enynes', 'Palladium-Catalyzed C–C Bond Activation of Cyclopropenone: Modular Access to Trisubstituted α,β-Unsaturated Esters and Amides', 'Transition metal-catalyzed C–H/C–C activation and coupling with 1, 3-diyne']"
Mayank Gupta,Assistant Professor-IIT Jodhpur,"Supramolecular Chemistry, MOFS, Molecular Cages, Energy Conversion, Non-linear optics",675,https://scholar.google.com/citations?hl=en&user=pcV2rjEAAAAJ,16,19,"['Control of interpenetration and structural transformations in the interpenetrated MOFs', 'From Zn(II)-Carboxylate to Double-Walled Zn(II)-Carboxylato Phosphate MOF: Change in the Framework Topology, Capture and Conversion of CO2, and Catalysis\xa0…', 'Multistimuli-responsive dynamic effects in a one-dimensional coordination polymer', 'Metal–Organic Frameworks of Cu(II) Constructed from Functionalized Ligands for High Capacity H2 and CO2 Gas Adsorption and Catalytic Studies', 'Impact of the structural modification of diamondoid Cd (II) MOFs on the nonlinear optical properties', 'A porous two-dimensional Zn(ii)-coordination polymer exhibiting SC–SC transmetalation with Cu(ii): efficient heterogeneous catalysis for the Henry reaction and\xa0…', 'Benzothiazole integrated into a cryptand for ESIPT-based selective chemosensor for Zn2+ ions', 'Two-Photon Absorption and Fluorescence in Micrometer-Sized Single Crystals of a Rhodamine B Coordinated Metal–Organic Framework', 'Vibrational Spectroscopy, Quantum Computational and Molecular Docking Studies on 2-[(1H-benzimidazol-1-yl)-methyl] benzoic acid', 'Multiphoton-Pumped Highly Polarized Polariton Microlasers from Single Crystals of a Dye-Coordinated Metal–Organic Framework']"
Kuntrapakam Hema,Indian Institute of Technology Jodhpur,"Supramolecular chemistry, Peptide chemistry, Crystal Engineering, Material Chemistry",663,https://scholar.google.com/citations?hl=en&user=OFIrOpYAAAAJ,12,12,"['Topochemical polymerizations for the solid-state synthesis of organic polymers', 'Topochemical azide–alkyne cycloaddition reaction', 'Polymers with advanced structural and supramolecular features synthesized through topochemical polymerization', 'Topochemical synthesis of different polymorphs of polymers as a paradigm for tuning properties of polymers', 'Solid‐state synthesis of two different polymers in a single crystal: a miscible polymer blend from a topochemical reaction', 'Guest encapsulation alters the thermodynamic landscape of a coordination host', 'β‐Sheet to Helical‐Sheet Evolution Induced by Topochemical Polymerization: Cross‐α‐Amyloid‐like Packing in a Pseudoprotein with Gly‐Phe‐Gly Repeats', 'Crystal‐to‐crystal synthesis of helically ordered polymers of trehalose by topochemical polymerization', 'Three-way competition in a topochemical reaction: permutative azide–alkyne cycloaddition reactions leading to a vast library of products in the crystal', 'Tuning the regioselectivity of topochemical polymerization through cocrystallization of the monomer with an inert isostere']"
Kiran P. Shejale,"IIT R, IIT J, IIT B, POSTECH","Material Chemistry, Nanotechnology, Biotechnology",662,https://scholar.google.com/citations?hl=en&user=9m25BZwAAAAJ,15,22,"['Nitrogen doped carbon quantum dots as Co-active materials for highly efficient dye sensitized solar cells', 'Mimosine functionalized gold nanoparticles (Mimo-AuNPs) suppress β-amyloid aggregation and neuronal toxicity', 'Metal wire networks functionalized with nickel alkanethiolate for transparent and enzymeless glucose sensors', 'Efficient sonocatalytic degradation of heavy metal and organic pollutants using CuS/MoS2 nanocomposites', 'Heterostructured HfO2/TiO2 spherical nanoparticles for visible photocatalytic water remediation', 'Stable 1T‐MoS2 by Facile Phase Transition Synthesis for Efficient Electrocatalytic Oxygen Evolution Reaction', 'Disinfestation of red flour beetle (Tribolium castaneum) present in almonds (Prunus dulcis) using microwave heating and evaluation of quality and shelf life of almonds', 'Recent advances in ultra-low temperature (sub-zero to 100° C) synthesis, mechanism and applications of titania (TiO2) nanoparticles', 'Surface fluorination of α-Fe2O3 using selectfluor for enhancement in photoelectrochemical properties', 'Evaluation of techniques for the remediation of antibiotic-contaminated water using activated carbon']"
Amit Bhardwaj,"Associate Professor, Electrical Engineering, IIT Jodhpur, India","Computer Haptics, Human Haptics, … Reality and Applications of Machine Learning",656,https://scholar.google.com/citations?hl=en&user=INnySpQAAAAJ,9,9,"['The IEEE 1918.1 “tactile internet” standards working group and its standards', 'Haptic codecs for the tactile internet', 'A candidate hardware and software reference setup for kinesthetic codec standardization', 'Can we improve over weber sampling of haptic signals?', 'Design and analysis of predictive sampling of haptic signals', 'Kinesthetic perception', 'Data-driven haptic modeling and rendering of viscoelastic behavior using fractional derivatives', 'Deadzone analysis of 2D kinesthetic perception', 'Data-Driven Haptic Modeling of Normal Interactions on Viscoelastic Deformable Objects Using a Random Forest', 'Learning-based modular task-oriented grasp stability assessment']"
Pragati R Sharma (Agnihotri),IIT Jodhpur,"Supramolecular Chemistry, Molecular Sensors and Asymmetric Catalysis",656,https://scholar.google.com/citations?hl=en&user=rkqQm5QAAAAJ,12,17,"['Ni/Co-natural clay as green catalysts for microalgae oil to diesel-grade hydrocarbons conversion', 'Highly efficient removal of fluoride from aqueous media through polymer composite membranes', 'Calixarenes: Versatile molecules as molecular sensors for ion recognition study', 'On the investigation of acid and surfactant modification of natural clay for photocatalytic water remediation', 'Synthesis, Crystal Structures, Cation Binding Property and Effect of Intramolecular C- H…O Interactions  on  Complexation  of  a  Family  of  p-tert-butylcalix[4]arene-crown-5\xa0…', 'Highly selective Co3O4/silica-alumina catalytic system for deoxygenation of triglyceride-based feedstock', 'Study of the competitive binding of mixed alkali and alkaline earth metal ions with Dibenzo-30- crown-10', 'Development of sign language using flex sensors', 'Effect of calcination temperature on hydroxyapatite in fluoride removal from groundwater: Process optimization and kinetic study', 'Understanding behaviour of vitamin-C guest binding with the cucurbit [6] uril host']"
Vikky Anand,"Department of Chemical Engineering, Indian Institute of Technology Jodhpur","Electrohydrodynamics, Droplets, Emulsion, Water/wastewater treatment, Membrane technology",654,https://scholar.google.com/citations?hl=en&user=Y3QWBqUAAAAJ,15,21,"['Zinc oxide nanoparticles synthesis by electrochemical method: Optimization of parameters for maximization of productivity and characterization', 'Electrocoalescence of a pair of conducting drops in an insulating oil', 'Coalescence, partial coalescence, and noncoalescence of an aqueous drop at an oil–water interface under an electric field', 'An experimental study on the effect of conductivity, frequency and droplets separation on the coalescence of two aqueous drops under an electric field', 'Minimizing oil pollution: A review of current status and its treatment options', 'Breakup and non-coalescence mechanism of aqueous droplets suspended in castor oil under electric field', 'Modes of coalescence of aqueous anchored drops in insulating oils under an electric field', 'Potential and challenges of desalination technologies for arid and semiarid regions: A comprehensive review', 'Advancements in electrocoagulation for oily wastewater treatment: Mechanisms, efficiency, and applications', 'Modelling and particle based simulation of electro-coalescence of a water-in-oil emulsion']"
Alok Ranjan,Indian Institute of Technology- Jodhpur,"Public Health, Health Economics, Non-Communicable Diseases, Elderly Health, Disability",648,https://scholar.google.com/citations?hl=en&user=X9UYIXIAAAAJ,12,12,"['Pandemic resilience and health systems preparedness: lessons from COVID-19 for the twenty-first century', 'Effectiveness of government strategies for financial protection against costs of hospitalization Care in India', 'Equity and elderly health in India: reflections from 75th round National Sample Survey, 2017–18, amidst the COVID-19 pandemic', 'Comparing the average cost of outpatient care of public and for-profit private providers in India', 'Invest more in public healthcare facilities', 'Kerala’s progress towards universal health coverage: the road travelled and beyond', 'Measurement of unmet healthcare needs to assess progress on universal health coverage-exploring a novel approach based on household surveys', 'Social and systemic determinants of utilisation of public healthcare services in Uttar Pradesh', 'Progress towards universal health coverage in the context of rheumatic diseases in India', 'Reliability of Box and Block Test for manual dexterity in patients with rheumatoid arthritis: a pilot study']"
Vignesh Muralidharan,"Assistant Professor, Indian Institute of Technology Jodhpur","Computational Neuroscience, Cognitive Neuroscience, Inhibitory Control, Parkinson's Disease",645,https://scholar.google.com/citations?hl=en&user=9rViV7wAAAAJ,14,16,"['Temporal cascade of frontal, motor and muscle processes underlying human action-stopping', 'Temporally-precise disruption of prefrontal cortex informed by the timing of beta bursts impairs human action-stopping', ""A computational model of altered gait patterns in parkinson's disease patients negotiating narrow doorways"", 'Preparing to stop action increases beta band power in contralateral sensorimotor cortex', 'Transient beta modulates decision thresholds during human action-stopping', 'Two modes of midfrontal theta suggest a role in conflict and error processing', 'Transient oscillations as computations for cognition: Analysis, modeling and function', ""A neurocomputational model of the effect of cognitive load on freezing of gait in Parkinson's disease"", 'Behavioral induction of a high beta state in sensorimotor cortex leads to movement slowing', 'Motor cortex oscillates at its intrinsic post-movement beta rhythm following real (but not sham) single pulse, rhythmic and arrhythmic transcranial magnetic stimulation']"
Pratik Mazumder,"Assistant Professor, Indian Institute of Technology, Jodhpur","Bias Mitigation, Few-shot / Zero-shot Learning, Continual Learning, Deep Learning, Computer Vision",644,https://scholar.google.com/citations?hl=en&user=WxLYb5QAAAAJ,11,12,"['Few-Shot Lifelong Learning', 'Calibrating CNNs for Lifelong Learning', 'Rectification-based Knowledge Retention for Continual Learning', 'AVGZSLNet: Audio-Visual Generalized Zero-Shot Learning by Reconstructing Label Features from Multi-Modal Embeddings', 'RNNP: A Robust Few-Shot Learning Approach', 'Dual class representation learning for few-shot image classification', 'Improving Few-Shot Learning using Composite Rotation based Auxiliary Task', 'Cpwc: Contextual point wise convolution for object recognition', 'Accuracy booster: Performance boosting using feature map re-calibration', 'Context Extraction Module for Deep Convolutional Neural Networks']"
Ritesh Mishra,Indian Institute of Technology Jodhpur,,640,https://scholar.google.com/citations?hl=en&user=0qmYkMcAAAAJ,13,18,"['Micro-algae: Revolutionizing food production for a healthy and sustainable future', 'Selective generation of nitrate and nitrite in plasma activated water and its physicochemical parameters analysis', 'Effects of conventional and microwave heating pasteurization on physiochemical properties of pomelo (Citrus maxima) juice', 'Passion to profession: A review of passion fruit processing', 'Preservation and processing of soymilk: A review', 'Cold plasma: Emerging as the new standard in food safety', 'Process parameters optimization for red globe grapes to enhance shelf-life using non-equilibrium cold plasma jet', 'Transformative impact of atmospheric cold plasma on mung bean seeds: Unveiling surface characteristics, physicochemical alterations, and enhanced germination potential', 'Microwave Assisted Green Extraction of Pectin from Citrus maxima Albedo and Flavedo, Process Optimization, Characterisation and Comparison with Commercial\xa0…', 'Waste pomelo (Citrus maxima) peels–a natural source of antioxidant and its utilization in peanut oil for suppressing the development of rancidity']"
Rajlaxmi Chouhan,Indian Institute of Technology Jodhpur,"Image Processing, Education Technology",617,https://scholar.google.com/citations?hl=en&user=eEanU9gAAAAJ,15,17,"['Enhancement of dark and low‐contrast images using dynamic stochastic resonance', 'Noise-induced contrast enhancement using stochastic resonance on singular values', 'Internal noise-induced contrast enhancement of dark images', 'Noise-induced contrast enhancement of dark images using non-dynamic stochastic resonance', 'Contrast enhancement of dark images using stochastic resonance in wavelet domain', 'Enhanced edge detection using SR-guided threshold maneuvering and window mapping: Handling broken edges and noisy structures in Canny Edges', 'Vegetation detection in multispectral remote sensing images: Protective role-analysis of vegetation in 2004 indian ocean tsunami', 'Enhancement of low-contrast images by internal noise-induced Fourier coefficient rooting', 'Dark and low-contrast image enhancement using dynamic stochastic resonance in discrete cosine transform domain', 'Wavelet-based contrast enhancement of dark images using dynamic stochastic resonance']"
Nitesh Arora,IIT Jodhpur,"soft materials, instabilities, wave propagation, magnetoactive materials",613,https://scholar.google.com/citations?hl=en&user=PF0wHGUAAAAJ,16,20,"['DC dynamic pull-in instability of a dielectric elastomer balloon: an energy-based approach', 'Magnetic field-induced asymmetric mechanical metamaterials', 'Mechanical characterization and constitutive modeling of visco-hyperelasticity of photocured polymers', 'Elastic instabilities, microstructure transformations, and pattern formations in soft materials', 'Nonlinear elastic vector solitons in hard-magnetic soft mechanical metamaterials', 'On the influence of inhomogeneous interphase layers on instabilities in hyperelastic composites', 'A modulated voltage waveform for enhancing the travel range of dielectric elastomer actuators', 'Tunable permittivity in dielectric elastomer composites under finite strains: Periodicity, randomness, and instabilities.', 'Magnetoelastic instabilities in soft laminates with ferromagnetic hyperelastic phases', 'Dielectric elastomer architectures with strain‐tunable permittivity']"
Dr. Ishan Varun,"OnSemi, Indian Institute of Technology Jodhpur","RRAM, Nonvolatile Memories, OxRAM, CBRAM, VCRAM",601,https://scholar.google.com/citations?hl=en&user=F42Xzd0AAAAJ,14,17,"['Solution-processed organic field-effect transistors with high performance and stability on paper substrates', 'Performance enhancement in mechanically stable flexible organic-field effect transistors with TIPS-pentacene: polymer blend', 'Robust non-volatile bipolar resistive switching in sol-gel derived BiFeO3 thin films', 'Solution-processed flexible organic field-effect transistors with biodegradable gelatin as the dielectric layer: an approach toward biodegradable systems', 'High performance and electro-mechanical stability in small molecule: polymer blend flexible organic field-effect transistors', 'High-Performance Flexible Resistive RAM With PVP:GO Composite and Ultrathin HfOₓ Hybrid Bilayer', 'Interfacial layer assisted, forming free, and reliable bipolar resistive switching in solution processed BiFeO3 thin films', 'Semiconductor: polymer blend ratio dependent performance and stability in low voltage flexible organic field-effect transistors', 'Directional solvent vapor annealing for crystal alignment in solution-processed organic semiconductors', 'Ultralow Current Switching in Flexible Hybrid PVP:MoS₂/HfOₓ Bilayer Devices']"
Jayita Sarkar,"Scientific Officer, IIT Jodhpur","Environmental microbiology, Cell Biology, Drug delivery, Antimicrobial supramolecules",596,https://scholar.google.com/citations?hl=en&user=555wXUMAAAAJ,15,17,"['pH-responsive biocompatible supramolecular peptide hydrogel', 'Complete degradation of di-n-octyl phthalate by Gordonia sp. strain Dop5', 'Characterization of a novel family VIII esterase EstM2 from soil metagenome capable of hydrolyzing estrogenic phthalates', 'Potential broad-spectrum antimicrobial, wound healing, and disinfectant cationic peptide crafted from snake venom', 'Self-Assembled Polyurethane Capsules with Selective Antimicrobial Activity against Gram-Negative E. coli', 'Morphology regulation in redox destructible amphiphilic block copolymers and impact on intracellular drug delivery', 'Solvent Switchable Nanostructures and the Function of a π-Amphiphile', 'Amyloid-inspired engineered multidomain amphiphilic injectable peptide hydrogel─ an excellent antibacterial, angiogenic, and biocompatible wound healing material', 'Thiol‐disulfide exchange reaction promoted highly efficient cellular uptake of pyridyl disulfide appended nonionic polymers', 'Structural diversity in poly (disulfide) s']"
Shankar Manoharan,"Indian Institute of Technology, Jodhpur","Microbial Physiology, Microbial Genetics, Microbial Ecology",580,https://scholar.google.com/citations?hl=en&user=9bQiF3AAAAAJ,13,15,"['Root colonization of a rice growth promoting strain of Enterobacter cloacae', 'Contrasting circulating microbiome in cardiovascular disease patients and healthy individuals', 'Gene Regulation by the LiaSR Two-Component System in Streptococcus mutans', 'Virulence factors of Klebsiella pneumoniae: Insights into canonical and emerging mechanisms driving pathogenicity and drug resistance', 'Inactivation of the transcriptional regulator-encoding gene sdiA enhances rice root colonization and biofilm formation in Enterobacter cloacae GS1', 'Unusual hypermucoviscous clinical isolate of Klebsiella pneumoniae with no known determinants of hypermucoviscosity', 'Identification and Structure Elucidation of a Novel Antifungal Compound Produced by Pseudomonas aeruginosa PGPR2 Against Macrophomina phaseolina', 'Proteolytic enzyme mediated antagonistic potential of Pseudomonas aeruginosa against Macrophomina phaseolina', 'Genome Sequencing of a Mung Bean Plant Growth Promoting Strain of P. aeruginosa with Biocontrol Ability', 'Genome sequence of Staphylococcus arlettae strain CVD059, isolated from the blood of a cardiovascular disease patient']"
Durgamadhab Mishra,Indian Institute of Technology Jodhpur,"X-ray and neutron scattering, coherent x-ray scattering and imaging, Permanent magnets, Hexaferrites and spinel f",551,https://scholar.google.com/citations?hl=en&user=7oHjZswAAAAJ,12,16,"['Structural and magnetic characterization of self-assembled iron oxide nanoparticle arrays', 'A review on green synthesis of ZnO nanoparticles', 'Structural stability and magnetic properties of Mn2FeAl alloy with a β-Mn structure', 'Self-assembled iron oxide nanoparticle multilayer: x-ray and polarized neutron reflectivity', 'High magnetic coercive field in Ca‐Al‐Cr substituted strontium hexaferrite', 'Growth modes of nanoparticle superlattice thin films', 'Template-assisted self-assembly of individual and clusters of magnetic nanoparticles', 'FeCo Nanowire-Strontium ferrite powder composites for permanent magnets with high energy products', 'Study of prevalence of A2, A2B along with major ABO blood groups to minimize the transfusion reactions', 'Precessional dynamics and damping in Co/Cu/Py spin valves']"
Sk Md Hasan,"Assistant Professor, IIT Jodhpur, Metallurgical and Materials Engineering","Advanced Steel Design, Phase Transformations, Deformation Mechanisms, Wear & Tribology",542,https://scholar.google.com/citations?hl=en&user=Jt3m0rcAAAAJ,11,13,"['Dry rolling/sliding wear behaviour of pearlitic rail and newly developed carbide-free bainitic rail steels', 'Development of continuously cooled low-carbon, low-alloy, high strength carbide-free bainitic rail steels', 'Effect of bimodal distribution in ferrite grain sizes on the tensile properties of low-carbon steels', 'Work hardening behaviour and damage mechanisms in carbide-free bainitic steel during uni-axial tensile deformation', 'Effect of prior austenite grain size on the formation of carbide-free bainite in low-alloy steel', 'Deformation-induced martensite transformation and variant selection in AISI 316L austenitic stainless steel during uniaxial tensile deformation', 'Understanding the effect of prior bainite/martensite on the formation of carbide-free bainite', 'Orientation Dependence of Deformation-Induced Martensite Transformation During Uniaxial Tensile Deformation of Carbide-Free Bainitic Steel', 'Role of Cerium on Transformation Kinetics and Mechanical Properties of Low Carbon Steels', 'Strength and toughness balance in 7% Ni steel by formation epsilon martensite, retained austenite and Low matrix strain']"
Pallavi Jain,"Indian Institute of Technology Jodhpur, India","Parameterized Complexity and Algorithms, Kernelization, Exact Exponential Algorithms, Computational Social Choice Theory, Metahe",538,https://scholar.google.com/citations?hl=en&user=Z6Gkk6UAAAAJ,14,24,"['Participatory Budgeting with Project Interactions.', 'NOX4 links metabolic regulation in pancreatic cancer to endoplasmic reticulum redox vulnerability and dependence on PRDX4', 'p38 MAPK inhibition mitigates hypoxia-induced AR signaling in castration-resistant prostate cancer', 'Participatory budgeting with project groups', 'SenCLIP: Enhancing zero-shot land-use mapping for Sentinel-2 with ground-level prompting', 'On the (parameterized) complexity of almost stable marriage', 'Preserving consistency for liquid knapsack voting', 'Parameterized complexity of conflict-free matchings and paths', 'Conflict free version of covering problems on graphs: Classical and parameterized', 'Parameterized Approximation Schemes for Biclique-Free Max k-Weight SAT and Max Coverage']"
Lalit Kaushik,"Assistant Professor, Indian Institute of Technology Jodhpur, Rajasthan, India","High Entropy Alloy Design, Crystal Plasticity Simulations, Phase field modeling, Machine learning",531,https://scholar.google.com/citations?hl=en&user=mINShGIAAAAJ,13,15,"['Deformation mechanisms and texture evolution in high entropy alloy during cold rolling', 'Twinning-detwinning behavior of E-form Mg alloy sheets during in-plane reverse loading', 'Unveiling the room-temperature softening phenomenon and texture evolution in room-temperature-and cryogenic-rolled ETP copper', 'Evolution of microstructure and texture in the stir zone of commercially pure titanium during friction stir processing', 'Texture control techniques for improving room temperature formability of Mg alloys including pre-twinning: A review', 'Recent advances in the in-plane shear testing of Mg alloy sheets', 'Effect of pre-twinning and heat treatment on formability of AZX311 Mg alloy', 'Deciphering the role of multiple generations of annealing twins on texture evolution in cold-rolled high entropy alloys during annealing', 'Revealing the inhomogeneous nature of microstructure and texture evolution in the cold-rolled CoCrFeMnNi alloy during static recrystallization', 'Characterizing local distribution of microstructural features and its correlation with microhardness in resistance spot welded ultra-low-carbon steel: Experimental and finite\xa0…']"
Arun Kumar R,"Associate Professor, Department of Mechanical Engineering, IIT Jodhpur, India","Compressible flows, Shock wave dynamics, Ejector Flows, Supersonic Mixing Enhancement, Fluidic",527,https://scholar.google.com/citations?hl=en&user=gix6e-sAAAAJ,14,18,"['Physics of vacuum generation in zero-secondary flow ejectors', 'Shock transformation and hysteresis in underexpanded confined jets', 'Flow transients in un-started and started modes of vacuum ejector operation', 'Computational study of the unsteady flow characteristics of a micro shock tube', 'Shock wave mitigation using zig-zag structures and cylindrical obstructions', 'Mixing enhancement of transverse jets in supersonic crossflow using an actively controlled novel fluidic oscillator', 'Starting transients in second throat vacuum ejectors for high altitude testing facilities', 'Effect of geometric configurations on the starting transients in vacuum ejector', 'Computational study on micro shock tube flows with gradual diaphragm rupture process', 'Flow physics of supersonic crossflow with transversely injected jets in streamwise tandem configuration']"
Siddharth Srivastava,"Professor of Practice, IIT-Jodhpur","Molecular pathology of cancers, Cardiovascular biology, Molecular microbiology.",524,https://scholar.google.com/citations?hl=en&user=hd9YyFIAAAAJ,4,4,"['The inflammasome sensor, NLRP3, regulates CNS inflammation and demyelination via caspase-1 and interleukin-18', 'Reciprocal Expression of ospA and ospC in Single Cells of Borrelia burgdorferi', 'Recombinant human interleukin-11 treatment enhances collateral vessel growth after femoral artery ligation', 'Characterization of Borrelia burgdorferi aggregates', 'A Case Report of Primary Resistance to EGFR TKI in Lung Adenocarcinoma Due to Coexisting MET Exon 14 Skipping Mutation with Excellent Response to Combination of Gefitinib and\xa0…', 'RECOMBINANT HUMAN INTERLEUKIN-11 TREATMENT IMPROVES REPERFUSION AND AUGMENTS COLLATERAL VESSEL GROWTH IN MOUSE MODEL OF SEVERE HINDLIMB ISCHEMIA', 'Recombinant Human Interleukin-11 Has a Novel Role in the Mobilization of Endothelial Progenitor Cells and Reduction of Infarct Size in Mice', 'Interleukin-11 has a Novel Role in Proliferation and Migration of Cultured Endothelial Progenitor Cells in Vitro And Mobilization of Endothelial Progenitor Cells in Vivo']"
Seema Saini,"Assistant Professor, Indian Institute of Technology Jodhpur","Macroeconomics, Firm Dynamics, Applied Econometrics, Environmental Economics",523,https://scholar.google.com/citations?hl=en&user=XBn9bfsAAAAJ,8,8,"['Determinants of ecological footprint and PM2. 5: Role of urbanization, natural resources and technological innovation', 'Impact of economic structure on the environmental Kuznets curve (EKC) hypothesis in India', 'The US equity sectors, implied volatilities, and COVID-19: What does the spillover analysis reveal?', 'Determinants of material footprint in BRICS countries: an empirical analysis', 'Role of technological innovation, renewable and non-renewable energy, and economic growth on environmental quality. Evidence from African countries', 'Understanding the credit cycle and business cycle dynamics in India', 'Determinants of ecological footprint and PM2. 5: Role of urbanization, natural resources and technological innovation. Environmental Challenges, 7, 100467', 'Examining the linkages between financial development and energy consumption in India', 'Are emerging economies’ credit cycles synchronized? Fresh evidence from time–frequency analysis', 'Credit creation, credit destruction and credit reallocation: Firm-level evidence from India']"
Dibyajyoti Saikia,Indian Institute of Technology Jodhpur,,516,https://scholar.google.com/citations?hl=en&user=NviF-F8AAAAJ,9,8,"['Performance evaluation of an all inorganic CsGeI3 based perovskite solar cell by numerical simulation', 'Design and optimization of the performance of CsPbI3 based vertical photodetector using SCAPS simulation', 'Progress and challenges of halide perovskite-based solar cell-a brief review', 'A First‐Principles Study on ABBr3 (A = Cs, Rb, K, Na; B = Ge, Sn) Halide Perovskites for Photovoltaic Applications', 'Numerical simulation of all inorganic CsPbIBr2 perovskite solar cells with diverse charge transport layers using DFT and SCAPS-1D frameworks', 'A Strategic Comparison Between Monolayers of WX2N4(X≐Si, Ge) Toward Thermoelectric Performance and Optoelectronic Properties.', 'A comprehensive theoretical investigation of lead-free mixed antimony-bismuth halide double perovskite (Cs₂AgBi₀. ₇₅Sb₀. ₂₅Br₆) solar cell using SCAPS-1D', 'Air-stable double halide perovskite Cs2CuBiBr6: synthesis and memristor application', 'Impact of alkaline earth metal doping on the structural, electronic, and optical properties of all inorganic lead-free CsSnX3 (X = I, Br) perovskites: a first-principles\xa0…', 'Thermoelectric and Optical Properties of HfSi2N4 and HfGe2N4: A First‐Principles Investigation']"
Pragati Pandey,Indian Institute of Technology Jodhpur,"Coordination and Organometallic Chemistry, Homogenous Catalysis, Material Chemistry",515,https://scholar.google.com/citations?hl=en&user=TYKz2REAAAAJ,13,15,"['Acceptorless dehydrogenation of alcohols on a diruthenium (II, II) platform', 'Hemilability‐Driven Water Activation: A NiII Catalyst for Base‐Free Hydration of Nitriles to Amides', 'Acceptorless alcohol dehydrogenation: A mechanistic perspective', 'Synthesis and characterization of a bridging cerium (IV) nitride complex', 'A Triflamide‐Tethered N‐Heterocyclic Carbene–Rhodium (I) Catalyst for Hydroalkoxylation Reactions: Ligand‐Promoted Nucleophilic Activation of Alcohols', '4f-orbital covalency enables a single-crystal-to-single-crystal ring-opening isomerization in a CeIV–cyclopropenyl complex', 'A Proton-Responsive Annulated Mesoionic Carbene (MIC) Scaffold on Ir Complex for Proton/Hydride Shuttle: An Experimental and Computational Investigation on Reductive Amination\xa0…', 'Hydrosilylative reduction of primary amides to primary amines catalyzed by a terminal [Ni–OH] complex', 'Chiral 1, 8-naphthyridine based ligands: Syntheses and characterization of Di-and tetranuclear copper (I) and silver (I) complexes', 'Mediating photochemical reaction rates at lewis acidic rare earths by selective energy loss to 4f-electron states']"
Dr. Anurag Tiwari,Indian Institute of Technology Jodhpur,"Multi- Objective Optimization, Data Engineering, ML, Multi Agent System, Cryptography",512,https://scholar.google.com/citations?hl=en&user=66g7QwEAAAAJ,13,15,"['A comprehensive overview of privacy and data security for cloud storage', 'Patient Behavioral Analysis with Smart Healthcare and IoT', 'A multiclass EEG signal classification model using spatial feature extraction and XGBoost algorithm', 'A Pareto block-based estimation and distribution algorithm for multi-objective permutation flow shop scheduling problem', 'Uranium-copper–molybdenum association in the Rohil Deposit, North Delhi Fold Belt, Rajasthan', 'Industry 4.0 adoption and eco‐product innovation capability—Understanding the role of supply chain integration', 'Intelligent traffic monitoring using Internet of Things (IoT) with semantic Web', 'Hardware/software co-debugging for reconfigurable computing', 'Design pattern detection using machine learning techniques', 'AI-enabled human capital management (HCM) software adoption using full consistency method (FUCOM): evidence from banking industry']"
