,Name,Affiliation,Interests,Cited By,Profile URL,h-index,i10-index,Research Papers
212,Jatin Prakash,"IIT Indore, University of Alberta, Canada","Artificial Intelligence, Machine Learning, Condition Monitoring, Hydraulic systems",291,https://scholar.google.com/citations?hl=en&user=w5_9KwQAAAAJ,9,8,"['Performance evaluation of LSTM and Bi-LSTM using non-convolutional features for blockage detection in centrifugal pump', 'Health prediction of hydraulic cooling circuit using deep neural network with ensemble feature ranking technique', 'Internal leakage detection in hydraulic pump using model-agnostic feature ranking and ensemble classifiers', 'Internal leakage detection in a hydraulic pump using exhaustive feature selection and ensemble learning', 'Monitoring the degradation in the switching behavior of a hydraulic valve using recurrence quantification analysis and fractal dimensions', 'Determining the working behaviour of hydraulic system using support vector machine', 'An analytical approach to evaluate the maximum load carrying capacity for pin-mounted telescopic hydraulic cylinder', 'Fuzzy recurrence plots for shallow learning-based blockage detection in a centrifugal pump using pre-trained image recognition models', 'Estimation of load carrying capacity for pin-mounted hydraulic cylinders', 'Pressure signal-based analysis of anomalies in switching behavior of a two-way directional control valve']"
213,Sudhananda Maharana,Indian Institute of Technology Indore,"Geometric Function Theory, Special Functions, Univalent Harmonic Functions",288,https://scholar.google.com/citations?hl=en&user=Opk9gRQAAAAJ,8,7,"['Third order Hankel determinant for certain univalent functions', 'The radius of convexity of partial sums of convex functions in one direction', 'Radius of starlikeness and Hardy space of Mittag-Leffler functions', 'Bounds on Hankel determinant for starlike and convex functions with respect to symmetric points', ""Norm of the pre-Schwarzian derivative, Bloch's constant and coefficient bounds in some classes of harmonic mappings"", 'Bounds on third Hankel determinant for certain classes of analytic functions', 'Harmonic mappings with analytic part convex in one direction: JK Prajapat et al.', 'Geometric properties of Wright function', 'Coefficient bounds for inverse of functions convex in one direction', 'Inclusion properties of planar harmonic mappings associated with the Wright function']"
214,Brahmadutta Mahapatra,"Ph.D Scholar, IIT, Indore","HEMT, Solar Cell",288,https://scholar.google.com/citations?hl=en&user=g0Z1Z98AAAAJ,9,9,"['Design and optimization of CuSCN/CH3NH3PbI3/TiO2 perovskite solar cell for efficient performance', 'A review on recent advancement in materials for piezoelectric/triboelectric nanogenerators', 'Optimization of ETM and HTM layer on NFA based BHJ-organic solar cell for high efficiency performance', 'Ag-Loaded WS2-Based Pb2+ Ion Detection in Water', 'Effect of electrical parameters on lead-based perovskite solar cell for high-efficiency performance: RV Krishna et al.', 'Device simulation of CH3NH3PbI3 perovskite solar cell with high efficiency', 'A review of recent advancements in graphene based field-effect transistor biosensors', 'Ultrasensitive Detection of Hg2+ Ions With CVD Grown MoS2-Functionalized MgZnO/CdZnO HEMT', 'CVD-Grown MoS₂ Monolayer-Based Ultrasensitive Hg²+ Ion Sensing in Water', 'Realization of High Photovoltaic Efficiency Devices With Sb₂S₃ Absorber Layer']"
215,Dr. Tapas Ray,Indian Institute Technology (IIT) Indore,"Forest Fire Ecology, Climate Change, Forest Management, Plant Diversity",287,https://scholar.google.com/citations?hl=en&user=BbbotxUAAAAJ,10,10,"['Assessing seasonal variation and trends in rainfall patterns of Madhya Pradesh, Central India', 'Impact of forest fire frequency on tree diversity and species regeneration in tropical dry deciduous forest of Panna Tiger Reserve, Madhya Pradesh, India', 'Impacts of forest fire frequency on structure and composition of tropical moist deciduous forest communities of Bandhavgarh Tiger Reserve, Central India', 'Impact of plant invasion on physical, chemical and biological aspects of ecosystems: A review', 'Impact of forest fire frequency on tree biomass and carbon stocks in the tropical dry deciduous forest of Panna Tiger Reserve, Central India', 'Forest fires and climate change in India: impacts, adaptive strategies, and pathways for climate action (Sustainable Development Goal-13)', 'Estimation of greenhouse gas emissions from vegetation fires in Central India', 'Characterization of spatial–temporal distribution of forest fire in Chhattisgarh, India, using MODIS-based active fire data', 'Effect of forest fire on tree species diversity in the tropical dry deciduous forest of Nauradehi Wildlife Sanctuary, Madhya Pradesh, Central India', 'Exploring Climatic dynamics in Madhya Pradesh, India utilizing Long-Term gridded data (1951–2021): an integrated statistical and GIS modules']"
216,Khushubo Tiwari (Devi),Indian Institute of Technology Indore,"Iron Ore Reduction, Phase Transformation, Nanoalloys, TEM",286,https://scholar.google.com/citations?hl=en&user=sCL9Zl4AAAAJ,9,8,"['Solution combustion synthesis, characterization, magnetic, and dielectric properties of CoFe2O4 and Co0.5M0.5Fe2O4 (M = Mn, Ni, and Zn)', 'Low-Temperature Propylene Epoxidation Activity of CuO-CeO2 Catalyst with CO + O2: Role of Metal-Support Interaction on the Reducibility and Catalytic Property of CuOx Species', 'Dual-Site Cooperation for High Benzyl Alcohol Oxidation Activity of MnO2 in Biphasic MnOx–CeO2 Catalyst Using Aerial O2 in the Vapor Phase', 'Phase transformation behavior in nanoalloys', 'Effect of primary silicon refinement on mechanical and wear properties of a hypereutectic Al-Si alloy', 'Potassium-Induced Passivation of Deep Traps in Bismuth-Doped Hybrid Lead Bromide Perovskite Nanocrystals: Massive Amplification of Photoluminescence Quantum Yield', 'Dry reforming activity due to ionic Ru in La1.99Ru0.01O3: the role of specific carbonates', 'Size-Dependent Melting Behavior of Pb-17.5 At. Pct Sb-Free Biphasic Alloy Nanoparticles', 'Optimal synthesis, fine-scale microstructural characterization, and property estimation of reactive-spark plasma sintered bulk multicomponent (Nb, Ti, Zr, Cr)B2', 'Melting behaviour of tri-phasic Bi44In32Sn23 alloy nanoparticle embedded in icosahedral quasicrystalline matrix']"
217,Debasish Pattanayak,"Department of Computer Science and Enginerring, IIT Indore","Distributed Computing, Fault-tolerance, Swarm Robots, Mobile Agents",275,https://scholar.google.com/citations?hl=en&user=E-jjx9gAAAAJ,10,11,"['Gathering of mobile robots with weak multiplicity detection in presence of crash-faults', 'Evacuating two robots from two unknown exits on the perimeter of a disk with wireless communication', 'Maximal independent set via mobile agents', 'Distributed algorithms for filling MIS vertices of an arbitrary graph by myopic luminous robots', 'Dispersion of mobile robots tolerating faults', 'Surveillance of uneven surface with self-organizing unmanned aerial vehicles', 'Dispersion of mobile robots on directed anonymous graphs', 'Dispersion is (Almost) Optimal under (A) synchrony', 'Conic formation in presence of faulty robots', 'Oblivious robots under sequential schedulers: universal pattern formation']"
218,Dr. Nisheeth Kumar Prasad,Assistant Professor (IIT Indore),Corrosion and materials protection,273,https://scholar.google.com/citations?hl=en&user=vjypzxYAAAAJ,8,7,"['Microstructure and magnetic properties of equiatomic FeNiCo alloy synthesized by mechanical alloying', 'Direct laser deposition-additive manufacturing of Ti–15Mo alloy: effect of build orientation induced surface topography on corrosion and bioactivity', 'Novel hybrid sacrificial anodes based on high phosphorus pig iron and Zn', 'On the novel approach of sacrificial cathodic protection of mild steel in simulated concrete pore solution and concrete mortar by high phosphorus pig iron anodes', 'Structure–magnetic properties correlation in mechanically alloyed nanocrystalline Fe–Co–Ni–(Mg–Si)x alloy powders', 'Possibility of high phosphorus pig iron as sacrificial anode', 'Experimental investigations into corrosion behaviour of DMLS manufactured Ti6Al4V alloy in different biofluids for orthopedic implants', 'Highly active and efficient hybrid sacrificial anodes based on high p pig iron, Zn and Mg', 'Prolong passivation of a novel Fe-based amorphous coating derived from high P pig iron', 'High-temperature failure analysis of 25Cr35NiNb tube']"
219,Sheetal Gupta,PhD student  at IIT Indore,"Energy storage, Supercapacitors, Sodium ion battery, Zinc ion battery",270,https://scholar.google.com/citations?hl=en&user=JH7tm_gAAAAJ,8,5,"['Transition metal oxides as a cathode for indispensable Na-ion batteries', 'Phosphate-based cathode materials to boost the electrochemical performance of sodium-ion batteries', 'Highly selective ion transport by freestanding Zn-Imidazole complex intercalated graphene oxide membrane for enhanced blue energy harvesting', 'Improving the cycling stability and rate performance of an aqueous sodium-ion supercapattery via mitigating metal dissolution and boosting conductivity by\xa0…', 'An experimental and theoretical investigation of NiO-rGO composites for hydrogen evolution reactions', 'Design and electrochemical performance of Ni-MOF/rGO heterostructures for high-capacity supercapatteries', 'Adenine‐Functionalized Dendritic Fibrous Nanosilica as Bifunctional Catalyst for CO2 Fixation into Cyclic Carbonate', 'Improving synergism in Ni-prussian blue analog/CNT composite via coordination engineering for highly stable K+-ion capacitor', 'A direct approach to Zn2+ pre-intercalated V2O5 cathodes with superior electrochemical performance for aqueous zinc-ion batteries', 'Transition metal oxides as a cathode for indispensable Na-ion batteries, RSC Adv. 12 (2022) 23284–23310']"
220,Deepika Bollimpalli,Indian Institute of Technology Indore,"Relativistic astrophysics, Accretion discs around compact objects, Cataclysmic variables, Variabilit",269,https://scholar.google.com/citations?hl=en&user=tqEOR9gAAAAJ,10,10,"['Perturbation of mass accretion rate, associated acoustic geometry and stability analysis', 'Acoustic geometry through perturbation of mass accretion rate: radial flow in static spacetimes', 'Solar evolution models with a central black hole', 'Disc instabilities and nova eruptions in symbiotic systems: RS Ophiuchi and Z Andromedae', 'Truncated, tilted discs as a possible source of Quasi-Periodic Oscillations', 'Effect of geometrically thin discs on precessing, thick flows: relevance to type-C QPOs', 'Looking for the underlying cause of black hole X-ray variability in GRMHD simulations', 'Long time-scale numerical simulations of large supercritical accretion discs', 'Influence of geometrical configuration on low angular momentum relativistic accretion around rotating black holes', 'Influence of the black hole spin on the chaotic particle dynamics within a dipolar halo']"
221,Maheandera Prabu Paulraj,I-PDF at IIT Madras &  N-PDF at IIT Indore,"CFD simulation, Heat Energy, Nanofluids, Power Plant Solutions- Analysis and …",268,https://scholar.google.com/citations?hl=en&user=hV1pankAAAAJ,10,10,"['Numerical investigation of cross plate fin heat sink integrated with phase change material for cooling application of portable electronic devices', 'Biomass briquette manufacturing system model for environment', 'Biochar from waste biomass as a biocatalyst for biodiesel production: an overview', 'Numerical modelling and design of a small-scale wave-powered desalination system', 'Experimental investigations on wear properties of AlTiN coated 316LVM stainless steel', 'A numerical investigation of flow and heat transfer of laminar multiple slot jets impinging on multiple protruding heat sources', '[Retracted] Mathematical Modeling and Analysis of Wear Behavior of AlTiN Coating on Titanium Alloy (Ti‐6Al‐4V)', 'Conjugate heat transfer enhancement of laminar slot jets with various nanofluids on an array of protruding hot sources using MPM approach', 'Thermal performance of air to water heat exchanger with plain surface disc turbulators: experimental and numerical study', 'Sustainability formation of machine cells in group technology systems using modified artificial bee colony algorithm']"
222,Gaurav Chauhan,"Assistant Professor, Indian Institute of Technology, Indore","Polymer Physics, Biophysics, Phase Separation, Reaction modeling, Macromolecular crowding",268,https://scholar.google.com/citations?hl=en&user=MdAFTWoAAAAJ,9,9,"['Macromolecular crowding induces spatial correlations that control gene expression bursting patterns', 'Differential interactions determine anisotropies at interfaces of RNA-based biomolecular condensates', 'Crowder titrations enable the quantification of driving forces for macromolecular phase separation', 'Solutes unmask differences in clustering versus phase separation of FET proteins', 'Crowding-induced interactions of ring polymers', 'Reply to: The conformations of protein chains at the interface of biomolecular condensates', 'Adsorption of semiflexible polymers in crowded environments', 'Active transport enables protein condensation in cells', 'Crowding-induced spatial organization of gene expression in cell-sized vesicles', 'Glutamate helps unmask the differences in driving forces for phase separation versus clustering of FET family proteins in sub-saturated solutions']"
223,Nissar Hussain,PhD Scholar IIT Indore,"Metal Organic Frameworks, X-Ray Crystallography, Energy Storage Devices, Electrocatalysis",265,https://scholar.google.com/citations?hl=en&user=yXMeFtYAAAAJ,9,9,"['Cu-Metal Organic Framework Derived Multilevel Hierarchy (Cu/CuxO@NC) as a Bifunctional Electrode for High-Performance Supercapacitors and Oxygen\xa0…', 'Phosphorization Engineering on a MOF-Derived Metal Phosphide Heterostructure (Cu/Cu3P@NC) as an Electrode for Enhanced Supercapacitor Performance', 'Triboelectric nanogenerators enhanced by a metal–organic framework for sustainable power generation and air mouse technology', 'Tailored design of an oxygen-rich stable Co-MOF integrated with MXene nanofibers as an advanced heterostructure for high-performance ammonium-ion supercapacitors', 'Free-standing metal–organic frameworks on electrospun core–shell graphene nanofibers for flexible hybrid supercapacitors', 'In situ growth of a redox-active metal–organic framework on electrospun carbon nanofibers as a free-standing electrode for flexible energy storage devices', 'Development of new amine-functionalized metal-organic framework for enhanced triboelectrification using first-principle theory of nanogenerator', 'Unraveling the recent advancement of single-atom catalysts derived from metal–organic frameworks for sustainable electrocatalysis', 'Crumpled fibrous graphdiyne network decorated metal–organic framework: a promising heterostructure for improved energy storage performance', 'Expedited Electrochemical Activation of Cobalt Metal–Organic Frameworks via Undercoordination Chemistry for Robust Bifunctional Electrocatalytic Oxygen Evolution Reaction and\xa0…']"
224,Dr. Kaustav Bakshi,"Associate Professor in Civil Engineering, Indian Institute of Technology Indore, India","Laminated composite shells, Nonlinear bending and vibration, failure predictions, stiffened shell responses",264,https://scholar.google.com/citations?hl=en&user=Blo-2UIAAAAJ,9,9,"['First ply failure study of thin composite conoidal shells subjected to uniformly distributed load', 'Geometrically linear and nonlinear first-ply failure loads of composite cylindrical shells', 'Numerical study on failure of thin composite conoidal shell roofs considering geometric nonlinearity', 'First ply failure loads of composite conoidal shell roofs with varying lamination', 'A numerical study on nonlinear vibrations of laminated composite singly curved stiffened shells', 'Relative static and dynamic performances of composite conoidal shell roofs', 'First ply failure study of composite conoidal shells used as roofing units in civil engineering', 'A numerical study on nonlinear bending performance of transversely loaded composite singly curved stiffened surfaces', 'Geometrically nonlinear first ply failure loads of laminated composite conoidal shells', 'Static and dynamic characteristics of composite conoidal shell roofs']"
225,Srivathsan Vasudevan,"Professor, Indian Institute of Technology Indore","Photoacoustic imaging, Non-destructive testing",262,https://scholar.google.com/citations?hl=en&user=4EXe_okAAAAJ,11,12,"['Quantitative photoacoustic characterization of blood clot in blood: A mechanobiological assessment through spectral information', 'Pimenta dioica Mediated Biosynthesis of Gold Nanoparticles and Evaluation of Its Potential for Theranostic Applications', 'Application of continuous-wave photoacoustic sensing to red blood cell morphology', 'Differentiation of malignant from benign thyroid nodules using photoacoustic spectral response: a preclinical study', 'Application of thermal lens response to monitor health status of red blood cells: a quantitative study of the cell death process by extracting thermal diffusivity and size', 'Photothermal imaging of nanoparticles beyond the diffraction limit', 'Excitation temporal pulse shape and probe beam size effect on pulsed photothermal lens of single particle', 'Biomedical Application of Photoacoustics: A Plethora of Opportunities', 'Quantitative Differentiation of Pneumonia from Normal Lungs: Diagnostic Assessment Using Photoacoustic Spectral Response', 'Empirical wavelet transform based photoacoustic spectral response technique for assessment of ex-vivo breast biopsy tissues']"
226,Jitendra Dhanotia,"Indian Institute of Technology, Indore, India","interferometry, optical metrology, fringe analysis",261,https://scholar.google.com/citations?hl=en&user=KA13ulAAAAAJ,10,12,"['Measurement of focal length using phase shifted moiré deflectometry', 'Automated collimation testing by incorporating the Fourier transform method in Talbot interferometry', 'Focal length and radius of curvature measurement using coherent gradient sensing and Fourier fringe analysis', 'Improved measurement characteristics in collimation testing using Lau interferometry and Fourier fringe analysis technique', 'Collimation testing using wedge plate lateral shearing interferometry and Fourier fringe analysis', 'Phase-shifting lateral shearing interferometry using wedge-plate and interferometric grating', 'Optical image encryption using fringe projection profilometry, Fourier fringe analysis, and RSA algorithm', 'Slope measurement of bent plates using double grating shearing interferometry', 'Improved accuracy in slope measurement and defect detection using Fourier fringe analysis', 'Virtual optical encryption using phase shifted digital holography and RSA algorithm']"
227,Nirmala Menon,Professor of Literature and Digital Humanities IIT Indore,"Postcolonial Literature, Digital Humanities",260,https://scholar.google.com/citations?hl=en&user=4ohNq8gAAAAJ,10,10,"['Remapping the Indian postcolonial canon: Remap, reimagine and retranslate', 'Infrastructure and Social Interaction: Situated Research Practices in Digital Humanities in India.', 'No “Making,” Not Now: Decolonizing Digital Humanities in South Asia', 'First and second waves of Indian electronic literature', 'Indian intersectional ecofeminism and sustainability: a study on Mayilamma: the life of a tribal eco-warrior and Jharkhand’s save the forest movement', '19 Rerouting the postcolonial canon through linguistic remapping Why remap?', 'Making Open Scholarship More Equitable and Inclusive', 'Pedagogy, Publishing and Practices', 'Return of the Spirits: An Interview with Easterine Kire', 'An introduction to the functioning process of embedded paratext of digital literature: Technoeikon of digital poetry']"
228,Manavendra N Mahato,IIT Indore,Gauge gravity correspondence,258,https://scholar.google.com/citations?hl=en&user=y1evN94AAAAJ,7,6,"['Phases of one dimensional large N gauge theory in a 1/D expansion', 'The gauge/gravity theory of blown up four cycles', 'Hydrodynamics from the D1-brane', 'Towards supergravity duals of chiral symmetry breaking in Sasaki-Einstein cascading quiver theories', 'Black holes in cascading theories: confinement/deconfinement transition and other thermal properties', 'Hydrodynamics of R-charged D1-branes', 'Finite Heisenberg groups and Seiberg dualities in quiver gauge theories', 'Mapping the G-structures and supersymmetric vacua of five-dimensional  supergravity', 'Beyond the horizon', 'Toward NS5 branes on the resolved cone over']"
229,Sagnik Mitra,IIT Indore,"Process Control, Model Predictive Control, Biopharmaceuticals, Mitochondrial Diseases, Nanotechnology",257,https://scholar.google.com/citations?hl=en&user=R8yd3skAAAAJ,6,4,"['Bioreactor control systems in the biopharmaceutical industry: a critical perspective', 'Indian biosimilars and vaccines at crossroads–replicating the success of pharmagenerics', 'Meta-analysis of polymorphic variants conferring genetic risk to cervical cancer in Indian women supports CYP1A1 as an important associated locus', 'Microbial Engineering in Biofuel Production—A Global Outlook, Advances, and Roadmap', 'A Perspective on the Global Market of Micro- and Nano- Smart Materials in Pharmaceutical Industries', 'Prospects and Future Scope of Smart Drug Delivery Systems: A Critical Perspective', 'Design and analysis of a hexadic tank system: classical and advanced control algorithms', 'Graphene and Its Metal-oxide Composites for Industrial Applications', 'Knowledge of NUMTs and mitochondrial DNA specific primer designing is of utmost importance to avoid misidentification of heteroplasmic mutations', 'Maximizing resource valorization through bioremediation process intensification: A journey from bench to pilot scale']"
230,Dr. Vijay Jain,Ph.D. from Indian Institute of Technology Indore,"Urban Climate, Wetlands, Climate Change, Extreme Weather Events",256,https://scholar.google.com/citations?hl=en&user=i6ru1UYAAAAJ,7,5,"['Climate change impact on precipitation extremes over Indian cities: non-stationary analysis', 'Heat waves characteristics intensification across Indian smart cities', 'Three decadal urban drought variability risk assessment for Indian smart cities', 'Heatwave magnitude impact over Indian cities: CMIP 6 projections', 'Ecological Restoration: An Overview of Science and Policy Regime', 'Evaluating climate shifts and drought regions in the central Indian river basins', 'Relationship between daily precipitation extremes and temperature in changing climate across smart cities of Central India', 'Monitoring India’s Ramsar Wetlands', 'Enhancing urban resilience against elevation-driven precipitation risks in Indian smart cities', 'Urban precipitation dynamics risk assessment across Indian smart cities']"
231,Avijit Maity,"Research Associate-I, IISc Bangalore, IIT Indore (PhD), UMass Amherst (Fulbright fellow)","membrane dynamics, coacervates, protocells, self-assembly, bio-orthogonal chemistry",255,https://scholar.google.com/citations?hl=en&user=hRPPf-sAAAAJ,10,11,"['Effect of metal ions on the intrinsic blue fluorescence property and morphology of aromatic amino acid self-assembly', 'Interaction of aliphatic amino acids with zwitterionic and charged lipid membranes: hydration and dehydration phenomena', 'Interaction of Aromatic Amino Acid-Functionalized Gold Nanoparticles with Lipid Bilayers: Insight into the Emergence of Novel Lipid Corona Formation', 'Underlying mechanisms for the modulation of self-assembly and the intrinsic fluorescent properties of amino acid-functionalized gold nanoparticles', 'Metal-ion-induced evolution of phenylalanine self-assembly: Structural polymorphism of novel metastable intermediates', 'Lipid phase dependent distinct emission behaviour of hydrophobic carbon dots: C-dot based membrane probes', 'Mechanistic Pathway of Lipid Phase-Dependent Lipid Corona Formation on Phenylalanine-Functionalized Gold Nanoparticles: A Combined Experimental and Molecular Dynamics\xa0…', 'Insight into the lysozyme-induced aggregation of aromatic amino acid-functionalized gold nanoparticles: impact of the protein conjugation and lipid corona on the aggregation\xa0…', 'Diverse Role of Buffer Mediums and Protein Concentrations to Mediate the Multimodal Interaction of Phenylalanine-Functionalized Gold Nanoparticle and Lysozyme Protein at Same\xa0…', 'Metal Ion-Induced Unusual Stability of the Metastable Vesicle-like Intermediates Evolving during the Self-Assembly of Phenylalanine: Prominent Role of Surface Charge Inversion']"
232,Ayan Kumar Manna,Indian Institute of Technology Indore,Experimental High Energy Physics,255,https://scholar.google.com/citations?hl=en&user=cdMSFn8AAAAJ,10,10,"['Long-Range Transverse-Momentum Correlations and Radial Flow in Pb-Pb Collisions at the LHC', 'Observation of deuteron and antideuteron formation from resonance-decay nucleons', 'Femtoscopic study of the proton-proton and proton-deuteron systems in heavy-ion collisions at the LHC', 'Evidence of nuclear geometry-driven anisotropic flow in OO and Ne–Ne collisions at√ sNN= 5.36 TeV', 'Centrality dependence of charged-particle pseudorapidity density at midrapidity in Pb–Pb collisions at√ sNN= 5.36 TeV', 'Energy–energy correlators in charm-tagged jets in proton–proton collisions at√ s= 13 TeV', 'First measurement of D*+ vector meson spin alignment in Pb–Pb collisions at  TeV', 'Accessing the deuteron source with pion-deuteron femtoscopy in Pb-Pb collisions at  TeV', 'Observation of the  baryon at the LHC', 'Measurement of correlations among net-charge, net-proton, and net-kaon multiplicity distributions in Pb-Pb collisions at $$\\sqrt {{{\\varvec {s}}} _ {\\mathbf {N}\\mathbf {N\xa0…']"
233,Himali Singh,Indian Institute of Technology Indore,"stochastic filtering, signal processing, machine learning",253,https://scholar.google.com/citations?hl=en&user=nxpM9x4AAAAJ,9,7,"['Detection of sleep apnea from heart beat interval and ECG derived respiration signals using sliding mode singular spectrum analysis', 'Inverse Unscented Kalman Filter', 'Inverse Extended Kalman Filter -- Part I: Fundamentals', 'Inverse extended Kalman filter—Part II: Highly nonlinear and uncertain systems', 'Inverse cognition in nonlinear sensing systems', 'Inverse cubature and quadrature Kalman filters', 'Multi-target Range and Angle detection for MIMO-FMCW radar with limited antennas', 'Multi-target range, Doppler and angle estimation in MIMO-FMCW radar with limited measurements', 'Counter-adversarial learning with Inverse Unscented Kalman filter', 'Inverse particle filter']"
234,Sourav Chandra,Indian Institute of Technology Indore,"Electromyography, NeuroMotor Control, Neuro Mechanics, Estimation Theory, Signal Processing",245,https://scholar.google.com/citations?hl=en&user=M3i6ohEAAAAJ,7,7,"['Performance evaluation of a wearable tattoo electrode suitable for high-resolution surface electromyogram recording', 'Membrane-moderated stripping process for removing VOCs from water in a composite hollow fiber module', 'Muscle Fatigue Induced Hand Tremor Clustering in Dynamic Laparoscopic Manipulation', 'Dominant component in muscle fatigue induced hand tremor during laparoscopic surgical manipulation', 'Empirical mode decomposition-based filtering for fatigue induced hand tremor in laparoscopic manipulation', 'Precise quantification of the time course of voluntary activation capacity following Botulinum toxin injections in the biceps brachii muscles of chronic stroke survivors', 'Neural interfacing non-invasive brain stimulation with NIRS-EEG joint imaging for closed-loop control of neuroenergetics in ischemic stroke', 'Anomalies of motor unit amplitude and territory after botulinum toxin injection', 'Differential analysis of muscle fatigue induced elbow and wrist tremor in controlled laparoscopic manoeuvring', 'Development of virtual reality based robotic surgical trainer for patient-specific deformable anatomy']"
235,ruchi singh,IIT Indore,"Photodetectors, optoelectronics, and Semiconductor devices",244,https://scholar.google.com/citations?hl=en&user=q9sCIfQAAAAJ,8,7,"['Large and Uniform Single Crystals of MoS2 Monolayers for ppb-Level NO2 Sensing', 'High Detectivity and Fast MoS2 Monolayer MSM Photodetector', 'Investigation of DIBS-Deposited CdZnO/ZnO-Based Multiple Quantum Well for Large-Area Photovoltaic Application', 'Analytical study of sputter-grown ZnO-based pin homojunction UV photodetector', 'Electron scattering analysis in 2DEG in sputtering-grown MgZnO/ZnO heterostructure', 'Analytical Performance Analysis of CdZnO/ZnO-Based Multiple Quantum Well Solar Cell', 'ZnO-based flexible UV photodetector for wearable electronic applications', 'Influence of Substrate Temperature and Sulfurization on Sputtered Cu2SnGe(S,Se)3 Thin Films for Solar Cell Application', 'Advances in ZnO-material based UV photodetectors', 'Performance Analysis of p-LPZO/n-GZO and p-SZO/n-GZO Homojunction UV Photodetectors']"
236,Khushwant Singh,"IIT Indore, NTUST (Taiwan tech), Sandwich Fellow at Tel Aviv University Israel, MP Young …","Angstrofluidics, water and ion transport, 2D materials, Nanofluidics",244,https://scholar.google.com/citations?hl=en&user=NOSzjIcAAAAJ,8,7,"['CNT interwoven Cu-MOF: a synergistic electrochemical approach for solid-state supercapacitor and hydrogen evolution reaction', 'Hexagonal and tetragonal ScX (X= P, As, Sb) nanosheets for optoelectronics and straintronics', 'Effective assembling of nickel oxide-reduced graphene oxide heterostructures for ultrahigh capacity supercapattery', 'Highly selective ion transport by freestanding Zn-Imidazole complex intercalated graphene oxide membrane for enhanced blue energy harvesting', 'Anomalous transport in angstrom-sized membranes with exceptional water flow rates and dye/salt rejections', 'Improving the cycling stability and rate performance of an aqueous sodium-ion supercapattery via mitigating metal dissolution and boosting conductivity by\xa0…', 'An experimental and theoretical investigation of NiO-rGO composites for hydrogen evolution reactions', 'Design and electrochemical performance of Ni-MOF/rGO heterostructures for high-capacity supercapatteries', 'Improving synergism in Ni-prussian blue analog/CNT composite via coordination engineering for highly stable K+-ion capacitor', 'A direct approach to Zn2+ pre-intercalated V2O5 cathodes with superior electrochemical performance for aqueous zinc-ion batteries']"
237,Abhilasha Maheshwari,"Assistant Professor, Department of Chemical Engineering, IIT Indore","Water Distribution Networks, Modelling &Optimization, Environmental Chemistry, Smart water",243,https://scholar.google.com/citations?hl=en&user=deYBcfgAAAAJ,9,9,"['Digital twin assisted decision support system for quality regulation and leak localization task in large-scale water distribution networks', 'Optimization of disinfectant dosage for simultaneous control of lead and disinfection-byproducts in water distribution networks', 'Influence of dead-end sections of drinking water distribution networks on optimization of booster chlorination systems', 'Improved fault detection and diagnosis using graph auto encoder and attention-based graph convolution networks', 'Coordinated Decentralization-Based Optimization of Disinfectant Dosing in Large-Scale Water Distribution Networks', 'Systems engineering based advanced optimization for sustainable water management in refineries', 'Digital Twin Framework for Leakages Detection in Large-scale Water Distribution Systems: A Case Study of IIT-Jodhpur Campus', 'Framework for Evaluating the Impact of Water Chemistry Changes in Full-Scale Drinking Water Distribution Networks on Lead Concentrations at the Tap', 'Optimal energy storage system design for addressing uncertainty issues in integration of supply and demand-side management approaches', 'A Short-Term Planning Framework for the Operation of Tanker-Based Water Distribution Systems in Urban Areas']"
238,Suryakamal Sarma,Indian Institute of Technology Indore,"Physical Chemistry, Biochemistry, Self-assembly, Bio-condensation, Deep Eutectic Solvents",242,https://scholar.google.com/citations?hl=en&user=XykTiKQAAAAJ,7,5,"['Band gap engineering of titanium dioxide (TiO2) nanoparticles prepared via green route and its visible light driven for environmental remediation', 'Chromatin inspired bio-condensation between biomass DNA and guanosine monophosphate produces all-nucleic hydrogel as a hydrotropic drug carrier', 'Guanosine Monophosphate Induced Solubilization of Folic Acid Leading to Hydrogel Formation for Targeted Delivery of Hydrophilic and Hydrophobic Drugs', 'A multi-stimuli responsive polyoxometalate-guanosine monophosphate hybrid chromogenic smart hydrogel', 'Polyphenol Derived Natural Deep Eutectic Solvents for High Efficiency Cathode Recycling of Li-Ion Batteries', 'Sulphide and iodide anion recognition by a selective copper hydrogel of a chloro substituted terpyridine ligand', 'Supramolecular Self-Assembly of Polyaniline Embedded Enzyme-Mimicking GMP-Condensate Hydrogel for Electrochromic Energy Storage Applications', 'Intermingled Coordination Environments Enable Defect‐Engineered Metal–Polyphenol/G‐Quadruplex Hydrogel for Enhanced N2‐to‐NH3 Photoconversion', 'Acidic Amino Acid Induced 5′-Guanosine Monophosphate Fibrillar Nanozyme: A Highly Efficient Metal-Free Intrinsic Peroxidase Mimic', 'Copper-induced tert-butoxy-substituted terpyridine hydrogel for enhanced peroxidase-like activity and colourimetric glutathione sensing']"
